ID,Title,Content,Excerpt,Date,"Post Type",Permalink,_catalog,_fixed_price_rules,_has_multi_selling,_is_multi_parent,_la-digue_price,_la-digue_price_method,_la-digue_regular_price,_la-digue_sale_price,_la-digue_sale_price_dates,_la-digue_sale_price_dates_from,_la-digue_sale_price_dates_to,_low_stock_amount,_mahe_price,_mahe_price_method,_mahe_regular_price,_mahe_sale_price,_mahe_sale_price_dates,_mahe_sale_price_dates_from,_mahe_sale_price_dates_to,_max_variation_price,_max_variation_regular_price,_max_variation_sale_price,_min_variation_price,_min_variation_regular_price,_min_variation_sale_price,_praslin_price,_praslin_price_method,_praslin_regular_price,_praslin_sale_price,_praslin_sale_price_dates,_praslin_sale_price_dates_from,_praslin_sale_price_dates_to,_product_video_autoplay,_product_video_code,_product_video_gallery,_sale_price_time_end,_sale_price_time_start,_thumbnail_id,_tiered_price_rules_type,_upsell_skus,_wcfm_new_product_notified,_wcfm_product_approved_notified,_wcfm_product_author,_wcfm_product_views,_wcfmmp_commission,_wcfmmp_processing_time,_wcmp_cancallation_policy,_wcmp_refund_policy,_wcmp_shipping_policy,_wcmp_spmv_map_id,_wcmp_spmv_product,_woo_uom_input,_wp_desired_post_slug,_wp_old_slug,_wp_page_template,_wp_trash_meta_comments_status,_wp_trash_meta_status,_wp_trash_meta_time,_wpnotif_newsletter_created,b2bking_category_users_textarea,b2bking_group_0,b2bking_group_3799,b2bking_group_3800,b2bking_group_b2c,b2bking_product_customrows_group_3799,b2bking_product_customrows_group_3800,b2bking_product_customrows_group_b2c,b2bking_product_pricetiers_group_3799,b2bking_product_pricetiers_group_3800,b2bking_product_pricetiers_group_b2c,b2bking_product_visibility_override,b2bking_regular_product_price_group_3799,b2bking_regular_product_price_group_3800,b2bking_sale_product_price_group_3799,b2bking_sale_product_price_group_3800,b2bking_show_information_table,price1,price2,rs_page_bg_color,Brands,"Product Type","Product Visibility","Product categories","Product tags","Product shipping classes","Image URL","Images Filename","Images Path","Images ID","Images Title","Images Caption","Images Description","Images Alt Text","Attachment URL","Attachments Filename","Attachments Path",Status,"Author ID","Attribute Name (color)","Attribute Value (color)","Attribute In Variations (color)","Attribute Is Visible (color)","Attribute Is Taxonomy (color)","Attribute Position (color)","Stock Status","Regular Price","Sale Price",Featured,Weight,Length,Width,Height,SKU,"Sale Price Dates From","Sale Price Dates To",Price,"Sold IndivIDually","Manage Stock",Stock,Backorders,"Tax Status","Tax Class","Default Attributes","Total Sales","Product Version","Variation Description"
5426,"DHAL TOOR SUPERCHEF 1 KG",,"1 X 1 PACKET","December 31, 1969",product,https://shop.ewdc.in/product/dhal-toor-superchef-1-kg/,,[],,,,manual,67,,default,,,,,manual,65,,default,,,,,,,,,,manual,67,,default,,,,,,,,5427,,a:0:{},,,,,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard","DHAL, TOOR",,https://shop.ewdc.in/wp-content/uploads/2021/03/DRDHA0006.jpg||https://shop.ewdc.in/wp-content/uploads/2021/03/,DRDHA0006.jpg||03,/home/shopewdc/public_html/wp-content/uploads/2021/03/DRDHA0006.jpg||/home/shopewdc/public_html/wp-content/uploads/2021/03/,5427||5060,"DRDHA0006||Header promo banner - niche-market02",,"||<h2>Sale up to 50% off",,,,,publish,17,color,,no,no,no,,instock,65,,no,,,,,DRDHA0006,,,65,no,yes,199.2,no,taxable,standard,,,5.1.0,
5428,"DHAL URAD WHITE (GOTA) SUPERCHEF 1 KG",,"1 X 1 PACKET","December 31, 1969",product,https://shop.ewdc.in/product/dhal-urad-white-gota-superchef-1-kg/,,[],,,,manual,69,,default,,,,,manual,65,,default,,,,,,,,,,manual,69,,default,,,,,,,,5429,,a:0:{},,,,,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard","DHAL, URAD",,https://shop.ewdc.in/wp-content/uploads/2021/03/DRDHA0027-1.jpg||https://shop.ewdc.in/wp-content/uploads/2021/03/DRDHA0027-2.jpg,DRDHA0027-1.jpg||DRDHA0027-2.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/DRDHA0027-1.jpg||/home/shopewdc/public_html/wp-content/uploads/2021/03/DRDHA0027-2.jpg,5429||5430,"DRDHA0027 -1||DRDHA0027 -2",,,,,,,publish,17,color,,no,no,no,,instock,65,,no,,,,,DRDHA0027,,,65,no,yes,52.2,no,taxable,standard,,,5.1.0,
5431,"RAISINS YELLOW (GOLDEN) SUPERCHEF 1 KG",,"1 X 1 PACKET","December 31, 1969",product,https://shop.ewdc.in/product/raisins-yellow-golden-superchef-1-kg/,,[],,,,manual,124,,default,,,,,manual,120,,default,,,,,,,,,,manual,124,,default,,,,,,,,5432,,a:0:{},,,,,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard","RAISINS, YELLOW",,https://shop.ewdc.in/wp-content/uploads/2021/03/DRFRU0004.jpg||https://shop.ewdc.in/wp-content/uploads/2021/03/,DRFRU0004.jpg||03,/home/shopewdc/public_html/wp-content/uploads/2021/03/DRFRU0004.jpg||/home/shopewdc/public_html/wp-content/uploads/2021/03/,5432||5060,"DRFRU0004||Header promo banner - niche-market02",,"||<h2>Sale up to 50% off",,,,,publish,17,color,,no,no,no,,outofstock,120,,no,,,,,DRFRU0004,,,120,no,yes,0,no,taxable,standard,,,5.1.0,
5433,"TAMARIND SUPERCHEF 1 KG",,"1 X 1 PACKET","December 31, 1969",product,https://shop.ewdc.in/product/tamarind-superchef-1-kg/,,[],,,,manual,134,,default,,,,,manual,130,,default,,,,,,,,,,manual,134,,default,,,,,,,,5434,,a:0:{},,,,,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard",TAMARIND,,https://shop.ewdc.in/wp-content/uploads/2021/03/DRFRU0005-1.jpg||https://shop.ewdc.in/wp-content/uploads/2021/03/DRFRU0005-2.jpg,DRFRU0005-1.jpg||DRFRU0005-2.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/DRFRU0005-1.jpg||/home/shopewdc/public_html/wp-content/uploads/2021/03/DRFRU0005-2.jpg,5434||5435,"DRFRU0005 -1||DRFRU0005 -2",,,,,,,publish,17,color,,no,no,no,,instock,130,,no,,,,,DRFRU0005,,,130,no,yes,35,no,taxable,standard,,,5.1.0,
5436,"RAISINS BLACK SUPERCHEF 1 KG",,"1 X 1 PACKET","December 31, 1969",product,https://shop.ewdc.in/product/raisins-black-superchef-1-kg/,,[],,,,manual,139,,default,,,,,manual,135,,default,,,,,,,,,,manual,139,,default,,,,,,,,5437,,a:0:{},,,,,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard","BLACK, RAISIN",,https://shop.ewdc.in/wp-content/uploads/2021/03/DRFRU0009.jpg||https://shop.ewdc.in/wp-content/uploads/2021/03/,DRFRU0009.jpg||03,/home/shopewdc/public_html/wp-content/uploads/2021/03/DRFRU0009.jpg||/home/shopewdc/public_html/wp-content/uploads/2021/03/,5437||5060,"DRFRU0009||Header promo banner - niche-market02",,"||<h2>Sale up to 50% off",,,,,publish,17,color,,no,no,no,,outofstock,135,,no,,,,,DRFRU0009,,,135,no,yes,0,no,taxable,standard,,,5.1.0,
5438,"PEANUT SKINLESS SUPERCHEF 1 KG",,"1 X 1 PACKET","December 31, 1969",product,https://shop.ewdc.in/product/peanut-skinless-superchef-1kg/,,[],,,,manual,104,,default,,,,,manual,100,,default,,,,,,,,,,manual,104,,default,,,,,,,,5439,,a:0:{},,,,1,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard","PEANUT, SKINLESS",,https://shop.ewdc.in/wp-content/uploads/2021/03/DRNUT0007-1.jpg||https://shop.ewdc.in/wp-content/uploads/2021/03/DRNUT0007-2.jpg,DRNUT0007-1.jpg||DRNUT0007-2.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/DRNUT0007-1.jpg||/home/shopewdc/public_html/wp-content/uploads/2021/03/DRNUT0007-2.jpg,5439||5440,"DRNUT0007 -1||DRNUT0007 -2",,,,,,,publish,17,color,,no,no,no,,instock,100,,no,,,,,DRNUT0007,,,100,no,yes,13.2,no,taxable,standard,,,5.1.0,
5441,"PISTACHIO PEELED SUPERCHEF 1 KG",,"1 X 1 PACKET","December 31, 1969",product,https://shop.ewdc.in/product/pistachio-peeled-superchef-1kg/,,[],,,,manual,674,,default,,,,,manual,670,,default,,,,,,,,,,manual,674,,default,,,,,,,,5442,,a:0:{},,,,,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard","PEELED, PISTACHIO",,https://shop.ewdc.in/wp-content/uploads/2021/03/DRPIS0001.jpg||https://shop.ewdc.in/wp-content/uploads/2021/03/,DRPIS0001.jpg||03,/home/shopewdc/public_html/wp-content/uploads/2021/03/DRPIS0001.jpg||/home/shopewdc/public_html/wp-content/uploads/2021/03/,5442||5060,"DRPIS0001||Header promo banner - niche-market02",,"||<h2>Sale up to 50% off",,,,,publish,17,color,,no,no,no,,outofstock,670,,no,,,,,DRPIS0001,,,670,no,yes,0,no,taxable,standard,,,5.1.0,
5443,"SEEDS CUMIN SUPERCHEF 1 KG",,"1 X 1 PACKET","December 31, 1969",product,https://shop.ewdc.in/product/seeds-cumin-superchef-1-kg/,,[],,,,manual,129,,default,,,,,manual,125,,default,,,,,,,,,,manual,129,,default,,,,,,,,5444,,a:0:{},,,,,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard","CUMIN, SEEDS",,https://shop.ewdc.in/wp-content/uploads/2021/03/DRSED0003-1.jpg||https://shop.ewdc.in/wp-content/uploads/2021/03/DRSED0003-2.jpg,DRSED0003-1.jpg||DRSED0003-2.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/DRSED0003-1.jpg||/home/shopewdc/public_html/wp-content/uploads/2021/03/DRSED0003-2.jpg,5444||5445,"DRSED0003 -1||DRSED0003 -2",,,,,,,publish,17,color,,no,no,no,,instock,125,,no,,,,,DRSED0003,,,125,no,yes,29.4,no,taxable,standard,,,5.1.0,
5446,"BLACK PEPPER WHOLE SUPERCHEF 100 GM",,"1 X 1 PIECE","December 31, 1969",product,https://shop.ewdc.in/product/black-pepper-whole-superchef-100-gm/,,[],,,,manual,27,,default,,,,,manual,26,,default,,,,,,,,,,manual,27,,default,,,,,,,,5447,,a:0:{},,,,,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard","BLACK, PEPPER",,https://shop.ewdc.in/wp-content/uploads/2021/03/DRSPC0135.jpg||https://shop.ewdc.in/wp-content/uploads/2021/03/,DRSPC0135.jpg||03,/home/shopewdc/public_html/wp-content/uploads/2021/03/DRSPC0135.jpg||/home/shopewdc/public_html/wp-content/uploads/2021/03/,5447||5060,"DRSPC0135||Header promo banner - niche-market02",,"||<h2>Sale up to 50% off",,,,,publish,17,color,,no,no,no,,instock,26,,no,,,,,DRSPC0135,,,26,no,yes,9,no,taxable,standard,,,5.1.0,
5448,"CHILLI CRUSHED SUPERCHEF 100 GM",,"1 X 1 PIECE","December 31, 1969",product,https://shop.ewdc.in/product/chilli-crushed-superchef-100-gm/,,[],,,,manual,27,,default,,,,,manual,26,,default,,,,,,,,,,manual,27,,default,,,,,,,,5449,,a:0:{},,,,1,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard","CHILLI, CRUSHED",,https://shop.ewdc.in/wp-content/uploads/2021/03/DRSPC0137.jpg||https://shop.ewdc.in/wp-content/uploads/2021/03/,DRSPC0137.jpg||03,/home/shopewdc/public_html/wp-content/uploads/2021/03/DRSPC0137.jpg||/home/shopewdc/public_html/wp-content/uploads/2021/03/,5449||5060,"DRSPC0137||Header promo banner - niche-market02",,"||<h2>Sale up to 50% off",,,,,publish,17,color,,no,no,no,,instock,26,,no,,,,,DRSPC0137,,,26,no,yes,37,no,taxable,standard,,,5.1.0,
5450,"THYME SUPERCHEF 70 GM",,"1 X 1 PIECE","December 31, 1969",product,https://shop.ewdc.in/product/thyme-superchef-70-gm/,,[],,,,manual,28,,default,,,,,manual,26,,default,,,,,,,,,,manual,28,,default,,,,,,,,5451,,a:0:{},,,,,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard",THYME,,https://shop.ewdc.in/wp-content/uploads/2021/03/DRSPC0147.jpg||https://shop.ewdc.in/wp-content/uploads/2021/03/,DRSPC0147.jpg||03,/home/shopewdc/public_html/wp-content/uploads/2021/03/DRSPC0147.jpg||/home/shopewdc/public_html/wp-content/uploads/2021/03/,5451||5060,"DRSPC0147||Header promo banner - niche-market02",,"||<h2>Sale up to 50% off",,,,,publish,17,color,,no,no,no,,instock,26,,no,,,,,DRSPC0147,,,26,no,yes,47.4,no,taxable,standard,,,5.1.0,
5452,"CORRIANDER WHOLE SUPERCHEF 500 GM",,"1 X 1 PACKET","December 31, 1969",product,https://shop.ewdc.in/product/corriander-whole-superchef-500-gm/,,[],,,,manual,52,,default,,,,,manual,50,,default,,,,,,,,,,manual,52,,default,,,,,,,,5453,,a:0:{},,,,,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard","CORRIANDER, WHOLE",,https://shop.ewdc.in/wp-content/uploads/2021/03/DRSPC0406.jpg||https://shop.ewdc.in/wp-content/uploads/2021/03/,DRSPC0406.jpg||03,/home/shopewdc/public_html/wp-content/uploads/2021/03/DRSPC0406.jpg||/home/shopewdc/public_html/wp-content/uploads/2021/03/,5453||5060,"DRSPC0406||Header promo banner - niche-market02",,"||<h2>Sale up to 50% off",,,,,publish,17,color,,no,no,no,,instock,50,,no,,,,,DRSPC0406,,,50,no,yes,73.2,no,taxable,standard,,,5.1.0,
5454,"OREGANO DRY SUPERCHEF 500GM",,"1 X 1 PACKET","December 31, 1969",product,https://shop.ewdc.in/product/oregano-dry-superchef-500gm/,,[],,,,manual,127,,default,,,,,manual,98,,default,,,,,,,,,,manual,127,,default,,,,,,,,5455,,a:0:{},,,,,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard","DRY, OREGANO",,https://shop.ewdc.in/wp-content/uploads/2021/03/DRSPC0407.jpg||https://shop.ewdc.in/wp-content/uploads/2021/03/,DRSPC0407.jpg||03,/home/shopewdc/public_html/wp-content/uploads/2021/03/DRSPC0407.jpg||/home/shopewdc/public_html/wp-content/uploads/2021/03/,5455||5060,"DRSPC0407||Header promo banner - niche-market02",,"||<h2>Sale up to 50% off",,,,,publish,17,color,,no,no,no,,instock,98,,no,,,,,DRSPC0407,,,98,no,yes,9,no,taxable,standard,,,5.1.0,
5456,"ALMOND FLAKES SUPERCHEF 500 GM",,"1 X 1 PACKET","December 31, 1969",product,https://shop.ewdc.in/product/almond-flakes-superchef-500-gm-2/,,[],,,,manual,186,,default,,,,,manual,185,,default,,,,,,,,,,manual,186,,default,,,,,,,,5457,,a:0:{},,,,,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard",ALMOND,,https://shop.ewdc.in/wp-content/uploads/2021/03/DRALM0028.jpg||https://shop.ewdc.in/wp-content/uploads/2021/03/,DRALM0028.jpg||03,/home/shopewdc/public_html/wp-content/uploads/2021/03/DRALM0028.jpg||/home/shopewdc/public_html/wp-content/uploads/2021/03/,5457||5060,"DRALM0028||Header promo banner - niche-market02",,"||<h2>Sale up to 50% off",,,,,publish,17,color,,no,no,no,,instock,185,,no,,,,,DRALM0028,,,185,no,yes,2.8,no,taxable,standard,,,5.1.0,
5458,"OIL COOKING SUPERCHEF 18 LITRE",,"1 X 1 JAR","December 31, 1969",product,https://shop.ewdc.in/product/oil-cooking-superchef-18-litre/,,[],,,,manual,630,,default,,,,,manual,630,,default,,,,,,,,,,manual,630,,default,,,,,,,,5459,,a:0:{},,,,1,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard","COOKING OIL",,https://shop.ewdc.in/wp-content/uploads/2021/03/DROIL0045.jpg||https://shop.ewdc.in/wp-content/uploads/2021/03/,DROIL0045.jpg||03,/home/shopewdc/public_html/wp-content/uploads/2021/03/DROIL0045.jpg||/home/shopewdc/public_html/wp-content/uploads/2021/03/,5459||5060,"DROIL0045||Header promo banner - niche-market02",,"||<h2>Sale up to 50% off",,,,,publish,17,color,,no,no,no,,instock,630,,no,,,,,DROIL0045,,,630,no,yes,39.8,no,taxable,standard,,,5.1.0,
5460,"POWDER CORRIANDER SUPERCHEF 1 KG",,"1 X 1 PACKET","December 31, 1969",product,https://shop.ewdc.in/product/powder-corriander-superchef-1-kg/,,[],,,,manual,89,,default,,,,,manual,85,,default,,,,,,,,,,manual,89,,default,,,,,,,,5461,,a:0:{},,,,,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard","CORRIANDER, POWDER",,https://shop.ewdc.in/wp-content/uploads/2021/03/DRPOW0003-1.jpg||https://shop.ewdc.in/wp-content/uploads/2021/03/DRPOW0003-2.jpg,DRPOW0003-1.jpg||DRPOW0003-2.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/DRPOW0003-1.jpg||/home/shopewdc/public_html/wp-content/uploads/2021/03/DRPOW0003-2.jpg,5461||5462,"DRPOW0003 -1||DRPOW0003 -2",,,,,,,publish,17,color,,no,no,no,,instock,85,,no,,,,,DRPOW0003,,,85,no,yes,27.6,no,taxable,standard,,,5.1.0,
5463,"POWDER CURRY SUPERCHEF 1 KG",,"1 X 1 PACKET","December 31, 1969",product,https://shop.ewdc.in/product/powder-curry-superchef-1-kg/,,[],,,,manual,109,,default,,,,,manual,105,,default,,,,,,,,,,manual,109,,default,,,,,,,,5464,,a:0:{},,,,10,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard","CURRY, POWDER",,https://shop.ewdc.in/wp-content/uploads/2021/03/DRPOW0004.jpg||https://shop.ewdc.in/wp-content/uploads/2021/03/,DRPOW0004.jpg||03,/home/shopewdc/public_html/wp-content/uploads/2021/03/DRPOW0004.jpg||/home/shopewdc/public_html/wp-content/uploads/2021/03/,5464||5060,"DRPOW0004||Header promo banner - niche-market02",,"||<h2>Sale up to 50% off",,,,,publish,17,color,,no,no,no,,instock,105,,no,,,,,DRPOW0004,,,105,no,yes,5.2,no,taxable,standard,,,5.1.0,
5465,"POWDER PEPPER BLACK SUPERCHEF 1 KG",,"1 X 1 PACKET","December 31, 1969",product,https://shop.ewdc.in/product/powder-pepper-black-superchef-1-kg/,,[],,,,manual,144,,default,,,,,manual,140,,default,,,,,,,,,,manual,144,,default,,,,,,,,5466,,a:0:{},,,,,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard","PEPPER, POWDER",,https://shop.ewdc.in/wp-content/uploads/2021/03/DRPOW0005.jpg||https://shop.ewdc.in/wp-content/uploads/2021/03/,DRPOW0005.jpg||03,/home/shopewdc/public_html/wp-content/uploads/2021/03/DRPOW0005.jpg||/home/shopewdc/public_html/wp-content/uploads/2021/03/,5466||5060,"DRPOW0005||Header promo banner - niche-market02",,"||<h2>Sale up to 50% off",,,,,publish,17,color,,no,no,no,,outofstock,140,,no,,,,,DRPOW0005,,,140,no,yes,0,no,taxable,standard,,,5.1.0,
5467,"POWDER TURMERIC SUPERCHEF 1 KG",,"1 X 1 PACKET","December 31, 1969",product,https://shop.ewdc.in/product/powder-turmeric-superchef-1-kg/,,[],,,,manual,72,,default,,,,,manual,65,,default,,,,,,,,,,manual,72,,default,,,,,,,,5468,,a:0:{},,,,1,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard","POWDER, TURMERIC",,https://shop.ewdc.in/wp-content/uploads/2021/03/DRPOW0013-1.jpg||https://shop.ewdc.in/wp-content/uploads/2021/03/DRPOW0013-2.jpg,DRPOW0013-1.jpg||DRPOW0013-2.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/DRPOW0013-1.jpg||/home/shopewdc/public_html/wp-content/uploads/2021/03/DRPOW0013-2.jpg,5468||5469,"DRPOW0013 -1||DRPOW0013 -2",,,,,,,publish,17,color,,no,no,no,,instock,65,,no,,,,,DRPOW0013,,,65,no,yes,300.2,no,taxable,standard,,,5.1.0,
5470,"POWDER COCONUT SUPERCHEF 1 KG",,"1 X 1 PACKET","December 31, 1969",product,https://shop.ewdc.in/product/powder-coconut-superchef-1-kg/,,[],,,,manual,76,,default,,,,,manual,72,,default,,,,,,,,,,manual,76,,default,,,,,,,,5471,,a:0:{},,,,4,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard","COCONUT, POWDER",,https://shop.ewdc.in/wp-content/uploads/2021/03/DRPOW0024.jpg||https://shop.ewdc.in/wp-content/uploads/2021/03/,DRPOW0024.jpg||03,/home/shopewdc/public_html/wp-content/uploads/2021/03/DRPOW0024.jpg||/home/shopewdc/public_html/wp-content/uploads/2021/03/,5471||5060,"DRPOW0024||Header promo banner - niche-market02",,"||<h2>Sale up to 50% off",,,,,publish,17,color,,no,no,no,,outofstock,72,,no,,,,,DRPOW0024,,,72,no,yes,0,no,taxable,standard,,,5.1.0,
5472,"POWDER CORRIANDER SUPERCHEF 200 GM",,"1 X 1 PACKET","December 31, 1969",product,https://shop.ewdc.in/product/powder-corriander-superchef-200-gm/,,[],,,,manual,26,,default,,,,,manual,25,,default,,,,,,,,,,manual,26,,default,,,,,,,,5473,,a:0:{},,,,23,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard","CORRIANDER, POWDER",,https://shop.ewdc.in/wp-content/uploads/2021/03/DRPOW0171.jpg||https://shop.ewdc.in/wp-content/uploads/2021/03/,DRPOW0171.jpg||03,/home/shopewdc/public_html/wp-content/uploads/2021/03/DRPOW0171.jpg||/home/shopewdc/public_html/wp-content/uploads/2021/03/,5473||5060,"DRPOW0171||Header promo banner - niche-market02",,"||<h2>Sale up to 50% off",,,,,publish,17,color,,no,no,no,,instock,25,,no,,,,,DRPOW0171,,,25,no,yes,67.4,no,taxable,standard,,,5.1.0,
5474,"JAGGERY (GUD) SUPERCHEF 1 KG",,"1 X 1 PACKET","December 31, 1969",product,https://shop.ewdc.in/product/jaggery-gud-superchef-1-kg/,,[],,,,manual,57,,default,,,,,manual,55,,default,,,,,,,,,,manual,57,,default,,,,,,,,5475,,a:0:{},,,,11,,,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard","GUD, JAGGERY, SUGAR",,https://shop.ewdc.in/wp-content/uploads/2021/03/DRSUG0010-1.jpg||https://shop.ewdc.in/wp-content/uploads/2021/03/DRSUG0010-2.jpg,DRSUG0010-1.jpg||DRSUG0010-2.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/DRSUG0010-1.jpg||/home/shopewdc/public_html/wp-content/uploads/2021/03/DRSUG0010-2.jpg,5475||5476,"DRSUG0010 -1||DRSUG0010 -2",,,,,,,publish,17,color,,no,no,no,,instock,55,,no,,,,,DRSUG0010,,,55,no,yes,23,no,taxable,standard,,,5.1.0,
5477,"FLOOR CLEANER MILKY LIME ARO 1 LTR",,"1 X 1 BOTTLE","March 9, 2021",product,https://shop.ewdc.in/product/floor-cleaner-milky-lime-aro-1-ltr/,,[],,,,manual,20,,default,,,,,manual,18,,default,,,,,,,,,,manual,20,,default,,,,,,,,5478,,[],,,,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,ARO,simple,visible,Hygiene,"CLEANER, FLOOR, LIME",,https://shop.ewdc.in/wp-content/uploads/2021/03/AMHYG0171-1.jpg||https://shop.ewdc.in/wp-content/uploads/2021/03/AMHYG0171-2.jpg,AMHYG0171-1.jpg||AMHYG0171-2.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/AMHYG0171-1.jpg||/home/shopewdc/public_html/wp-content/uploads/2021/03/AMHYG0171-2.jpg,5478||5479,"AMHYG0171 -1||AMHYG0171 -2",,,,,,,publish,17,color,,no,no,no,,outofstock,18,,no,,,,,AMHYG0171,,,18,no,yes,0,no,taxable,standard,,0,5.1.0,
5480,"CHEESE CHEDDAR KG",,"1 X 1 PACKET","March 9, 2021",product,https://shop.ewdc.in/product/cheese-cheddar-kg/,,[],,,,manual,110,,default,,,,,manual,105,,default,,,,,,,,,,manual,110,,default,,,,,,,,5481,,[],,,,2,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,GENERIC,simple,visible,"Dairy Products","CHEESE, PROCESSED, SPREAD",,https://shop.ewdc.in/wp-content/uploads/2021/03/CHCHE0159-2.jpg||https://shop.ewdc.in/wp-content/uploads/2021/03/CHCHE0159-1.jpg,CHCHE0159-2.jpg||CHCHE0159-1.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/CHCHE0159-2.jpg||/home/shopewdc/public_html/wp-content/uploads/2021/03/CHCHE0159-1.jpg,5481||5482,"CHCHE0159 -2||CHCHE0159 -1",,,,,,,publish,17,color,,no,no,no,,outofstock,105,,no,,,,,CHCHE0159,,,105,no,yes,0,no,taxable,standard,,0,5.1.0,
5483,"CHOCOLATE CARMA MILK 1 KG",,"1 X 1 PACKET","March 9, 2021",product,https://shop.ewdc.in/product/chocolate-carma-milk-kg/,,[],,,,manual,297,,default,,,,,manual,293,,default,,,,,,,,,,manual,297,,default,,,,,,,,5484,,[],,,,1,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",,,,,,,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,GENERIC,simple,visible,"Chocolate &amp; Confectionery","CARMA, CHOCOLATES, COOKING",,https://shop.ewdc.in/wp-content/uploads/2021/03/CHCHO0077-1.jpg,CHCHO0077-1.jpg,/home/shopewdc/public_html/wp-content/uploads/2021/03/CHCHO0077-1.jpg,5484,"CHCHO0077 -1",,,,,,,publish,17,color,,no,no,no,,outofstock,293,,no,,,,,CHCHO0077,,,293,no,yes,0,no,taxable,standard,,0,5.1.0,
