ID,Title,Content,Excerpt,_la-digue_price_method,_la-digue_regular_price,_la-digue_sale_price,_mahe_price_method,_mahe_regular_price,_mahe_sale_price,_praslin_price_method,_praslin_regular_price,_praslin_sale_price,Brands,Product Type,Product categories,Product tags,Product shipping classes,Image URL,Images Filename,Images Path,Images ID,Images Title,Images Caption,Images Description,Images Alt Text,Attachment URL,Attachments Filename,Attachments Path,Attachments ID,Attachments Title,Attachments Caption,Attachments Description,Attachments Alt Text,Slug,Attribute Name (Packages),Attribute Value (Packages),Attribute In Variations (Packages),Attribute Is Visible (Packages),Attribute Is Taxonomy (Packages),Attribute Position (Packages),Visibility,Stock Status,Regular Price,Sale Price,Featured,Weight,Length,Width,Height,SKU,Price,Manage Stock,Stock,Tax Status,Tax Class,Default Attributes
5448,CHILLI CRUSHED SUPERCHEF 100 GM,,,manually,236,,manually,108,,manually,469.57,,SUPERCHEF,simple,Grocery &amp; Food Cupboard,"CHILLI,CRUSHED",,,,,,,,,,,,,,,,,,chilli-crushed-superchef-100-gm,packages,,no,no,yes,,,instock,26,,no,,,,,DRSPC0137,26,no,,none,15,
5450,THYME SUPERCHEF 70 GM,,,manually,236,,manually,108,,manually,469.57,,SUPERCHEF,simple,Grocery &amp; Food Cupboard,THYME,,,,,,,,,,,,,,,,,,thyme-superchef-70-gm,packages,,no,no,yes,,,instock,26,,no,,,,,DRSPC0147,26,no,,none,15,
5452,CORRIANDER WHOLE SUPERCHEF 500 GM,,,manually,236,,manually,108,,manually,469.57,,SUPERCHEF,simple,Grocery &amp; Food Cupboard,"CORRIANDER,WHOLE",,,,,,,,,,,,,,,,,,corriander-whole-superchef-500-gm,packages,,no,no,yes,,,instock,50,,no,,,,,DRSPC0406,50,no,,none,15,
5454,OREGANO DRY SUPERCHEF 500GM,,,manually,236,,manually,108,,manually,469.57,,SUPERCHEF,simple,Grocery &amp; Food Cupboard,"DRY,OREGANO",,,,,,,,,,,,,,,,,,oregano-dry-superchef-500gm,packages,,no,no,yes,,,instock,98,,no,,,,,DRSPC0407,98,no,,none,15,
5456,ALMOND FLAKES SUPERCHEF 500 GM,,,manually,236,,manually,108,,manually,469.57,,SUPERCHEF,simple,Grocery &amp; Food Cupboard,ALMOND,,,,,,,,,,,,,,,,,,almond-flakes-superchef-500-gm-2,packages,,no,no,yes,,,instock,185,,no,,,,,DRALM0028,185,no,,none,15,
5458,OIL COOKING SUPERCHEF 18 LITRE,,,manually,236,,manually,108,,manually,469.57,,SUPERCHEF,simple,Grocery &amp; Food Cupboard,COOKING OIL,,,,,,,,,,,,,,,,,,oil-cooking-superchef-18-litre,packages,,no,no,yes,,,instock,630,,no,,,,,DROIL0045,630,no,,none,15,
5460,POWDER CORRIANDER SUPERCHEF 1 KG,,,manually,236,,manually,108,,manually,469.57,,SUPERCHEF,simple,Grocery &amp; Food Cupboard,"CORRIANDER,POWDER",,,,,,,,,,,,,,,,,,powder-corriander-superchef-1-kg,packages,,no,no,yes,,,instock,85,,no,,,,,DRPOW0003,85,no,,none,15,
5463,POWDER CURRY SUPERCHEF 1 KG,,,manually,236,,manually,108,,manually,469.57,,SUPERCHEF,simple,Grocery &amp; Food Cupboard,"CURRY,POWDER",,,,,,,,,,,,,,,,,,powder-curry-superchef-1-kg,packages,,no,no,yes,,,instock,105,,no,,,,,DRPOW0004,105,no,,none,15,
5465,POWDER PEPPER BLACK SUPERCHEF 1 KG,,,manually,236,,manually,108,,manually,469.57,,SUPERCHEF,simple,Grocery &amp; Food Cupboard,"PEPPER,POWDER",,,,,,,,,,,,,,,,,,powder-pepper-black-superchef-1-kg,packages,,no,no,yes,,,instock,140,,no,,,,,DRPOW0005,140,no,,none,15,
5467,POWDER TURMERIC SUPERCHEF 1 KG,,,manually,236,,manually,108,,manually,469.57,,SUPERCHEF,simple,Grocery &amp; Food Cupboard,"POWDER,TURMERIC",,,,,,,,,,,,,,,,,,powder-turmeric-superchef-1-kg,packages,,no,no,yes,,,instock,65,,no,,,,,DRPOW0013,65,no,,none,15,
5470,POWDER COCONUT SUPERCHEF 1 KG,,,manually,236,,manually,108,,manually,469.57,,SUPERCHEF,simple,Grocery &amp; Food Cupboard,"COCONUT,POWDER",,,,,,,,,,,,,,,,,,powder-coconut-superchef-1-kg,packages,,no,no,yes,,,instock,72,,no,,,,,DRPOW0024,72,no,,none,15,
5472,POWDER CORRIANDER SUPERCHEF 200 GM,,,manually,236,,manually,108,,manually,469.57,,SUPERCHEF,simple,Grocery &amp; Food Cupboard,"CORRIANDER,POWDER",,,,,,,,,,,,,,,,,,powder-corriander-superchef-200-gm,packages,,no,no,yes,,,instock,25,,no,,,,,DRPOW0171,25,no,,none,15,
5474,JAGGERY (GUD) SUPERCHEF 1 KG,,,manually,236,,manually,108,,manually,469.57,,SUPERCHEF,simple,Grocery &amp; Food Cupboard,"GUD,JAGGERY,SUGAR",,,,,,,,,,,,,,,,,,jaggery-gud-superchef-1-kg,packages,,no,no,yes,,,instock,55,,no,,,,,DRSUG0010,55,no,,none,0,
5477,FLOOR CLEANER MILKY LIME ARO 1 LTR,,,manually,236,,manually,108,,manually,469.57,,ARO,simple,Hygiene,"CLEANER,FLOOR,LIME",,,,,,,,,,,,,,,,,,floor-cleaner-milky-lime-aro-1-ltr,packages,,no,no,yes,,,instock,18,,no,,,,,AMHYG0171,18,no,,none,0,
5480,CHEESE CHEDDAR KG,,,manually,236,,manually,108,,manually,469.57,,GENERIC,simple,Dairy Products,"CHEESE,PROCESSED,SPREAD",,,,,,,,,,,,,,,,,,cheese-cheddar-kg,packages,,no,no,yes,,,instock,105,,no,,,,,CHCHE0159,105,no,,none,0,
5483,CHOCOLATE CARMA MILK 1 KG,,,manually,236,,manually,108,,manually,469.57,,GENERIC,simple,Chocolate &amp; Confectionery,"CARMA,CHOCOLATES,COOKING",,,,,,,,,,,,,,,,,,chocolate-carma-milk-1-kg,packages,,no,no,yes,,,instock,293,,no,,,,,CHCHO0077,293,no,,none,15,
5485,CHOCOLATE CARMA CLEAR GEL 6 KG,,,manually,236,,manually,108,,manually,469.57,,GENERIC,simple,Chocolate &amp; Confectionery,"CARMA,CHOCOLATES,COOKING,GEL",,,,,,,,,,,,,,,,,,chocolate-carma-clear-gel-6-kg,packages,,no,no,yes,,,instock,1951,,no,,,,,CHCHO0087,1951,no,,none,15,
5487,CHEWS STRAWBERRY FALERO 160 GM,,,manually,236,,manually,108,,manually,469.57,,FALERO,simple,Chocolate &amp; Confectionery,"CHOCOLATES,STRAWBERRY",,,,,,,,,,,,,,,,,,chews-strawberry-falero-160-gm,packages,,no,no,yes,,,instock,12,,no,,,,,CHGUM0008,12,no,,none,15,
5489,DONUTS NUTTY CREAM 12 X 71 GM,,,manually,236,,manually,108,,manually,469.57,,GENERIC,simple,Bakery,"BAKERY,DONUTS",,,,,,,,,,,,,,,,,,donuts-nutty-cream-12-x-71-gm,packages,,no,no,yes,,,instock,240,,no,,,,,FZBRE0115,240,no,,none,15,
5495,DONUTS HAPPY 12 X 61 GM,,,manually,236,,manually,108,,manually,469.57,,GENERIC,simple,Bakery,"BAKERY,DONUTS",,,,,,,,,,,,,,,,,,donuts-happy-12-x-61-gm,packages,,no,no,yes,,,instock,180,,no,,,,,FZBRE0116,180,no,,none,15,
5498,DONUTS MARSHMALLOW 12 X 61 GM,,,manually,236,,manually,108,,manually,469.57,,GENERIC,simple,Bakery,"BAKERY,DONUTS",,,,,,,,,,,,,,,,,,donuts-marshmallow-12-x-61-gm,packages,,no,no,yes,,,instock,240,,no,,,,,FZBRE0117,240,no,,none,15,
5504,CHICKEN WINGS 15 KG,,,manually,236,,manually,108,,manually,469.57,,GENERIC,simple,Frozen Foods,"CHICKEN,WINGS",,,,,,,,,,,,,,,,,,chicken-wings-15-kg,packages,,no,no,yes,,,instock,1950,,no,,,,,FZCHI0240,1950,no,,none,0,
5508,CHICKEN WINGS SEARA 15 KG,,,manually,236,,manually,108,,manually,469.57,,SEARA,simple,Frozen Foods,"CHICKEN,WINGS",,,,,,,,,,,,,,,,,,chicken-wings-seara-15-kg,packages,,no,no,yes,,,instock,810,,no,,,,,FZCHI0247,810,no,,none,0,
5511,CHICKEN DRUMSTICK SEARA 15 KG,,,manually,236,,manually,108,,manually,469.57,,SEARA,simple,Frozen Foods,"CHICKEN,DRUMSTICK",,,,,,,,,,,,,,,,,,chicken-drumstick-seara-15-kg,packages,,no,no,yes,,,instock,780,,no,,,,,FZCHI0281,780,no,,none,0,
5514,CHICKEN BREAST BONELESS BRAZIL AURORA (6 X 2 KG),,,manually,236,,manually,108,,manually,469.57,,AURORA,simple,Frozen Foods,"BREAST,CHICKEN",,,,,,,,,,,,,,,,,,chicken-breast-boneless-brazil-aurora-6-x-2-kg,packages,,no,no,yes,,,instock,1200,,no,,,,,FZCHI0283,1200,no,,none,0,
5517,FISH TUNA LOIN 1 KG,,,manually,236,,manually,108,,manually,469.57,,GENERIC,simple,Frozen Foods,"FISH,FROZEN,LOIN,TUNA",,,,,,,,,,,,,,,,,,fish-tuna-loin-1-kg,packages,,no,no,yes,,,instock,125,,no,,,,,FZFIS0030,125,no,,none,0,
5520,FISH DORADO STEAK 1 KG,,,manually,236,,manually,108,,manually,469.57,,GENERIC,simple,Frozen Foods,"DORADO,FISH,FROZEN,STEAK",,,,,,,,,,,,,,,,,,fish-dorado-steak-1-kg,packages,,no,no,yes,,,instock,87.5,,no,,,,,FZFIS0087,87.5,no,,none,0,
5522,FISH TUNA PRIME STEAK 1 KG,,,manually,236,,manually,108,,manually,469.57,,GENERIC,simple,Frozen Foods,"FISH,FROZEN,STEAK,TUNA",,,,,,,,,,,,,,,,,,fish-tuna-prime-steak-1-kg,packages,,no,no,yes,,,instock,87.5,,no,,,,,FZFIS0136,87.5,no,,none,0,
5525,KING FISH STEAK 1 KG,,,manually,236,,manually,108,,manually,469.57,,GENERIC,simple,Frozen Foods,"FISH,FROZEN,STEAK,TUNA",,,,,,,,,,,,,,,,,,king-fish-steak-1-kg,packages,,no,no,yes,,,instock,87.5,,no,,,,,FZFIS0137,87.5,no,,none,0,
5528,FISH DORADO FILLET 1 KG,,,manually,236,,manually,108,,manually,469.57,,GENERIC,simple,Frozen Foods,"FILLET,FISH,FROZEN,TUNA",,,,,,,,,,,,,,,,,,fish-dorado-fillet-1-kg,packages,,no,no,yes,,,instock,105,,no,,,,,FZFIS0139,105,no,,none,0,
5531,LAMB CUBES DOG FOOD 1 KG,,,manually,236,,manually,108,,manually,469.57,,GENERIC,simple,Pets Supplies,"DOG,FOOD",,,,,,,,,,,,,,,,,,lamb-cubes-dog-food-1-kg,packages,,no,no,yes,,,instock,25,,no,,,,,FZLAM0107,25,no,,none,0,
5533,VACCUM BAG 150 X 200 MM (1000 PIECE),,,manually,236,,manually,108,,manually,469.57,,GENERIC,simple,Cleaning &amp; Household,"BAG,NONFOOD,VACCUM",,,,,,,,,,,,,,,,,,vaccum-bag-150-x-200-mm-1000-piece,packages,,no,no,yes,,,instock,650,,no,,,,,AMBAG0003,650,no,,none,15,
5535,TRASH BAG WHITE SMALL 50 X 60 CM (20 KG),,,manually,236,,manually,108,,manually,469.57,,GENERIC,simple,Cleaning &amp; Household,"BAG,NONFOOD,TRASH",,,,,,,,,,,,,,,,,,trash-bag-white-small-50-x-60-cm-20-kg,packages,,no,no,yes,,,instock,1130,,no,,,,,AMBAG0005,1130,no,,none,15,
5537,GARBAGE BAG BLACK (BIN LINERS) 110 X 130 CM (20 KG),,,manually,236,,manually,108,,manually,469.57,,GENERIC,simple,Cleaning &amp; Household,"BAG,GARBAGE,NONFOOD",,,,,,,,,,,,,,,,,,garbage-bag-black-bin-liners-110-x-130-cm-20-kg,packages,,no,no,yes,,,instock,800,,no,,,,,AMBAG0138,800,no,,none,15,
5539,BAKING SHEET 500 PIECE,,,manually,236,,manually,108,,manually,469.57,,SUPERTOUCH,simple,Cleaning &amp; Household,"BAKERY,BAKING,NONFOOD,SHEET",,,,,,,,,,,,,,,,,,baking-sheet-500-piece,packages,,no,no,yes,,,instock,660,,no,,,,,AMBAK0001,660,no,,none,15,
5541,BAMBOO SKEWERS 6 INCH 80 PIECE,,,manually,236,,manually,108,,manually,469.57,,GENERIC,simple,Cleaning &amp; Household,"BAMBOO,NONFOOD,SKEWERS",,,,,,,,,,,,,,,,,,bamboo-skewers-6-inch-80-piece,packages,,no,no,yes,,,instock,7,,no,,,,,AMBAM0026,7,no,,none,15,
5545,BAMBOO GUN SKEWERS 6 INCH,,,manually,236,,manually,108,,manually,469.57,,GENERIC,simple,Cleaning &amp; Household,"BAMBOO,NONFOOD,SKEWERS",,,,,,,,,,,,,,,,,,bamboo-gun-skewers-6-inch,packages,,no,no,yes,,,instock,55,,no,,,,,AMBAM0028,55,no,,none,15,
5547,BAMBOO KNOT SKEWERS 6 INCH,,,manually,236,,manually,108,,manually,469.57,,GENERIC,simple,Cleaning &amp; Household,"BAMBOO,NONFOOD,SKEWERS",,,,,,,,,,,,,,,,,,bamboo-knot-skewers-6-inch,packages,,no,no,yes,,,instock,50,,no,,,,,AMBAM0029,50,no,,none,15,
5549,"BIO BAGASSE ROUND PLATE 9"" SUPERTOUCH 500 PIECE",,,manually,236,,manually,108,,manually,469.57,,SUPERTOUCH,simple,Cleaning &amp; Household,"BIO,NONFOOD,PLATE",,,,,,,,,,,,,,,,,,bio-bagasse-round-plate-9-supertouch-500-piece,packages,,no,no,yes,,,instock,865,,no,,,,,AMBIO0002,865,no,,none,15,
5551,CANDLES TEALIGHT 100 PCS,,,manually,236,,manually,108,,manually,469.57,,GENERIC,simple,Cleaning &amp; Household,"CANDLES,NONFOOD",,,,,,,,,,,,,,,,,,candles-tealight-100-pcs,packages,,no,no,yes,,,instock,145,,no,,,,,AMCDL0001,145,no,,none,15,
5553,CHARCOAL BRICK 4 KG,,,manually,236,,manually,108,,manually,469.57,,GENERIC,simple,Cleaning &amp; Household,"BRICK,CHARCOAL",,,,,,,,,,,,,,,,,,charcoal-brick-4-kg,packages,,no,no,yes,,,instock,80,,no,,,,,AMCOL0009,80,no,,none,15,
5555,DEO PEBBLE SHINE (F) MARYAJ 200 ML,,,manually,236,,manually,108,,manually,469.57,,MARYAJ,simple,Hygiene,"DEO,PEBBLE,PERFUME",,,,,,,,,,,,,,,,,,deo-pebble-shine-f-maryaj-200-ml,packages,,no,no,yes,,,instock,50,,no,,,,,AMCRE0281,50,no,,none,15,
5557,FACE MASK 50 PIECE,,,manually,236,,manually,108,,manually,469.57,,GENERIC,simple,Hygiene,"FACE,MASK",,,,,,,,,,,,,,,,,,face-mask-50-piece,packages,,no,no,yes,,,instock,200,,no,,,,,AMGLO0051,200,no,,none,15,
5559,AUTOMATIC HAND SANITIZER DISPENSER,,,manually,236,,manually,108,,manually,469.57,,GENERIC,simple,Cleaning &amp; Household,"AUTOMATIC,DISPENSER,SANITIZER",,,,,,,,,,,,,,,,,,automatic-hand-sanitizer-dispenser,packages,,no,no,yes,,,instock,1500,,no,,,,,AMMSC0072,1500,no,,none,15,
5561,DISPENSER FOR TISSUE MAXIROLL,,,manually,236,,manually,108,,manually,469.57,,GENERIC,simple,Cleaning &amp; Household,"AUTOMATIC,DISPENSER,MAXIROLL",,,,,,,,,,,,,,,,,,dispenser-for-tissue-maxiroll,packages,,no,no,yes,,,instock,350,,no,,,,,AMMSC0084,350,no,,none,15,
5563,MICRO CONTAINER RED/BLACK WITH LID 800 ML 300 PIECE,,,manually,236,,manually,108,,manually,469.57,,GENERIC,simple,Cleaning &amp; Household,"BIO,BLACK,CONTAINER,RED,TAKEAWAY",,,,,,,,,,,,,,,,,,micro-container-red-black-with-lid-800-ml-300-piece,packages,,no,no,yes,,,instock,1820,,no,,,,,AMMSC0868,1820,no,,none,15,
5565,WOODEN FORK 16 CM,,,manually,236,,manually,108,,manually,469.57,,GENERIC,simple,Cleaning &amp; Household,"FORK,NONFOOD,WOODEN",,,,,,,,,,,,,,,,,,wooden-fork-16-cm,packages,,no,no,yes,,,instock,70,,no,,,,,AMMSC0893,70,no,,none,15,
5567,WOODEN KNIFE 16 CM,,,manually,236,,manually,108,,manually,469.57,,GENERIC,simple,Cleaning &amp; Household,"KNIFE,NONFOOD,WOODEN",,,,,,,,,,,,,,,,,,wooden-knife-16-cm,packages,,no,no,yes,,,instock,70,,no,,,,,AMMSC0894,70,no,,none,15,
5569,RED & BLACK MICRO CONTAINER WITH LID SUPERTOUCH 650 ML 300 PIECE,,,manually,236,,manually,108,,manually,469.57,,SUPERTOUCH,simple,Cleaning &amp; Household,"BIO,BLACK,CONTAINER,RED,TAKEAWAY",,,,,,,,,,,,,,,,,,red-black-micro-container-with-lid-supertouch-650-ml-300-piece,packages,,no,no,yes,,,instock,1550,,no,,,,,AMMSC0981,1550,no,,none,15,
5571,TAKE AWAY BOX BIODEGRADABLE HALF 450 ML 300 PIECE,,,manually,236,,manually,108,,manually,469.57,,GENERIC,simple,Cleaning &amp; Household,"BLACK,CONTAINER,RED,TAKEAWAY",,,,,,,,,,,,,,,,,,take-away-box-biodegradable-half-450-ml-300-piece,packages,,no,no,yes,,,instock,1750,,no,,,,,AMMSC0982,1750,no,,none,0,
5573,WALL MOUNTED HAND SANITIZER & SOAP DISPENSER WITH 1 LTR,,,manually,236,,manually,108,,manually,469.57,,GENERIC,simple,Cleaning &amp; Household,"AUTOMATIC,DISPENSER,SANITIZER",,,,,,,,,,,,,,,,,,wall-mounted-hand-sanitizer-soap-dispenser-with-1-ltr,packages,,no,no,yes,,,instock,539,,no,,,,,AMMSC1221,539,no,,none,15,
5575,TAKE AWAY BOX BIODEGRADABLE 600 ML 400 PIECE,,,manually,236,,manually,108,,manually,469.57,,GENERIC,simple,Cleaning &amp; Household,"BIO,BLACK,CONTAINER,RED,TAKEAWAY",,,,,,,,,,,,,,,,,,take-away-box-biodegradable-600-ml-400-piece,packages,,no,no,yes,,,instock,740,,no,,,,,AMMSC1491,740,no,,none,0,
5577,LID WHITE FOR PAPER CUP 8 OZ (1000 PIECE),,,manually,236,,manually,108,,manually,469.57,,SUPERTOUCH,simple,Cleaning &amp; Household,"LID,NONFOOD,PAPERCUP",,,,,,,,,,,,,,,,,,lid-white-for-paper-cup-8-oz-1000-piece,packages,,no,no,yes,,,instock,370,,no,,,,,AMPAP0055,370,no,,none,15,
5579,PAPER WHITE BURGER BOX LARGE HOTPACK 500 PIECE,,,manually,236,,manually,108,,manually,469.57,,HOTPACK,simple,Cleaning &amp; Household,"BURGER BOX,LARGE,PAPER WHITE",,,,,,,,,,,,,,,,,,paper-white-burger-box-large-hotpack-500-piece,packages,,no,no,yes,,,instock,1350,,no,,,,,AMPAP0163,1350,no,,none,15,
5581,WOODEN SPOON 16 CM,,,manually,236,,manually,108,,manually,469.57,,GENERIC,simple,Cleaning &amp; Household,"NONFOOD,SPOON,WOODEN",,,,,,,,,,,,,,,,,,wooden-spoon-16-cm,packages,,no,no,yes,,,instock,70,,no,,,,,AMSPN0011,70,no,,none,15,
5583,RED KIDNEY BEANS DRY 1 KG,,,manually,236,,manually,108,,manually,469.57,,SUPERCHEF,simple,Grocery &amp; Food Cupboard,"BEANS,DRY,KIDNEY",,,,,,,,,,,,,,,,,,red-kidney-beans-dry-1-kg,packages,,no,no,yes,,,instock,125,,no,,,,,DRBEN0008,125,no,,none,15,
5585,CARDAMOM GREEN SUPERCHEF 1 KG,,,manually,236,,manually,108,,manually,469.57,,SUPERCHEF,simple,Grocery &amp; Food Cupboard,"CARDAMOM,DRY,GREEN",,,,,,,,,,,,,,,,,,cardamom-green-superchef-1-kg,packages,,no,no,yes,,,instock,1350,,no,,,,,DRCAR0001,1350,no,,none,15,
5587,CLOVE WHOLE 1 KG,,,manually,236,,manually,108,,manually,469.57,,SUPERCHEF,simple,Grocery &amp; Food Cupboard,"CLOVE,DRY,GREEN",,,,,,,,,,,,,,,,,,clove-whole-1-kg,packages,,no,no,yes,,,instock,325,,no,,,,,DRCER0032,325,no,,none,15,
5589,CHILLI CRUSHED BAYARA 330 ML,,,manually,236,,manually,108,,manually,469.57,,BAYARA,simple,Grocery &amp; Food Cupboard,"CHILLI,CRUSHED,POWDER",,,,,,,,,,,,,,,,,,chilli-crushed-bayara-330-ml,packages,,no,no,yes,,,instock,40,,no,,,,,DRCHL0009,40,no,,none,15,
5591,CINNAMON STICK 100 GM,,,manually,236,,manually,108,,manually,469.57,,SUPERCHEF,simple,Grocery &amp; Food Cupboard,"CINNAMON,STICK,WHOLE",,,,,,,,,,,,,,,,,,cinnamon-stick-100-gm,packages,,no,no,yes,,,instock,30,,no,,,,,DRCIN0005,30,no,,none,15,
5593,DHAL RED LENTIL 1 KG,,,manually,236,,manually,108,,manually,469.57,,GENERIC,simple,Grocery &amp; Food Cupboard,"DHAL,LENTIL,RED,WHOLE",,,,,,,,,,,,,,,,,,dhal-red-lentil-1-kg,packages,,no,no,yes,,,instock,20.1,,no,,,,,DRDHA0001,20.1,no,,none,0,
5595,DHAL URAD WHOLE (WITH SKIN) 1 KG,,,manually,236,,manually,108,,manually,469.57,,SUPERCHEF,simple,Grocery &amp; Food Cupboard,"DHAL,LENTIL,URAD,WHOLE",,,,,,,,,,,,,,,,,,dhal-urad-whole-with-skin-1-kg,packages,,no,no,yes,,,instock,65,,no,,,,,DRDHA0026,65,no,,none,15,
5597,MANGO DRY 1 KG,,,manually,236,,manually,108,,manually,469.57,,SUPERCHEF,simple,Grocery &amp; Food Cupboard,"DRY,MANGO",,,,,,,,,,,,,,,,,,mango-dry-1-kg,packages,,no,no,yes,,,instock,350,,no,,,,,DRFRU0014,350,no,,none,0,
5599,PRUNES PITTED SUPERCHEF,,,manually,236,,manually,108,,manually,469.57,,SUPERCHEF,simple,Grocery &amp; Food Cupboard,"DRY,PRUNES,WHOLE",,,,,,,,,,,,,,,,,,prunes-pitted-superchef,packages,,no,no,yes,,,instock,45,,no,,,,,DRFRU0035,45,no,,none,15,
5601,CASHEWNUT WHOLE 100 GM,,,manually,236,,manually,108,,manually,469.57,,SUPERCHEF,simple,Grocery &amp; Food Cupboard,"CASHEW,NUT,WHOLE",,,,,,,,,,,,,,,,,,cashewnut-whole-100-gm,packages,,no,no,yes,,,instock,55,,no,,,,,DRNUT0099,55,no,,none,15,
5605,RAISIN GOLDEN YELLOW SUPERCHEF 100 GM,,,manually,236,,manually,108,,manually,469.57,,SUPERCHEF,simple,Grocery &amp; Food Cupboard,"DRY,RAISIN,WHOLE",,,,,,,,,,,,,,,,,,raisin-golden-yellow-superchef-100-gm,packages,,no,no,yes,,,instock,19,,no,,,,,DRNUT0100,19,no,,none,0,
5607,PEANUT RAW SUPERCHEF 200 GM,,,manually,236,,manually,108,,manually,469.57,,SUPERCHEF,simple,Grocery &amp; Food Cupboard,"NUT,PEA,RAW",,,,,,,,,,,,,,,,,,peanut-raw-superchef-200-gm,packages,,no,no,yes,,,instock,21,,no,,,,,DRPEA0025,21,no,,none,15,
5609,PICKLE GHERKIN 2.5 LTR,,,manually,236,,manually,108,,manually,469.57,,GIANTS,simple,Grocery &amp; Food Cupboard,"GHERKIN,PICKLE",,,,,,,,,,,,,,,,,,pickle-gherkin-2-5-ltr,packages,,no,no,yes,,,instock,490,,no,,,,,DRPKL0015,490,no,,none,15,
5611,FENUGREEK SEEDS 100 GM,,,manually,236,,manually,108,,manually,469.57,,SUPERCHEF,simple,Grocery &amp; Food Cupboard,"FENUGREEK,SEEDS",,,,,,,,,,,,,,,,,,fenugreek-seeds-100-gm,packages,,no,no,yes,,,instock,16,,no,,,,,DRSPC0195,16,no,,none,15,
5613,SUGAR WHITE 50 KG,,,manually,236,,manually,108,,manually,469.57,,GENERIC,simple,Grocery &amp; Food Cupboard,SUGAR,,,,,,,,,,,,,,,,,,sugar-white-50-kg,packages,,no,no,yes,,,instock,14.75,,no,,,,,DRSUG0003,14.75,no,,none,0,
5615,SUGAR PORTION STICK WHITE 7 GM (1000 PIECE),,,manually,236,,manually,108,,manually,469.57,,GENERIC,simple,Grocery &amp; Food Cupboard,"PORTION,SUGAR",,,,,,,,,,,,,,,,,,sugar-portion-stick-white-7-gm-1000-piece,packages,,no,no,yes,,,instock,180,,no,,,,,DRSUG0033,180,no,,none,0,
5617,WALNUT WITHOUT SHELL 1 KG,,,manually,236,,manually,108,,manually,469.57,,SUPERCHEF,simple,Grocery &amp; Food Cupboard,"NUT,SHELL,WALL",,,,,,,,,,,,,,,,,,walnut-without-shell-1-kg,packages,,no,no,yes,,,instock,330,,no,,,,,DRWAL0007,330,no,,none,15,
5619,BEEF SHOULDER CUBE 1 KG,,,manually,236,,manually,108,,manually,469.57,,GENERIC,simple,Frozen Foods,"Beef,CUBE,SHOULDER",,,,,,,,,,,,,,,,,,beef-shoulder-cube-1-kg,packages,,no,no,yes,,,instock,140.62,,no,,,,,FEBEF0189,140.62,no,,none,0,
5621,BEEF TENDERLOIN CUBES INDIA 1 KG,,,manually,236,,manually,108,,manually,469.57,,ALLANA,simple,Frozen Foods,"Beef,CUBE,TENDERLION",,,,,,,,,,,,,,,,,,beef-tenderloin-cubes-india-1-kg,packages,,no,no,yes,,,instock,156.67,,no,,,,,FZBEF0010,156.67,no,,none,0,
5623,BEEF TOPSIDE SLICE BRAZIL 900 GM / 1100 GM,,,manually,236,,manually,108,,manually,469.57,,Friboi,simple,Frozen Foods,"Beef,CUBE,TOPSIDE",,,,,,,,,,,,,,,,,,beef-topside-slice-brazil-900-gm-1100-gm,packages,,no,no,yes,,,instock,152.08,,no,,,,,FZBEF0146,152.08,no,,none,0,
5625,BEEF STRIPLOIN SLICE,,,manually,236,,manually,108,,manually,469.57,,Friboi,simple,Frozen Foods,"Beef,SLICE,STRIPLOIN",,,,,,,,,,,,,,,,,,beef-striploin-slice,packages,,no,no,yes,,,instock,191.66,,no,,,,,FZBEF0176,191.66,no,,none,0,
5627,OX TAIL SLICE BRAZIL 1 KG,,,manually,236,,manually,108,,manually,469.57,,Friboi,simple,Frozen Foods,"Beef,OX,TAIL",,,,,,,,,,,,,,,,,,ox-tail-slice-brazil-1-kg,packages,,no,no,yes,,,instock,141.67,,no,,,,,FZBEF0221,141.67,no,,none,0,
5630,CHICKEN LEG QUARTER RETAIL 1 KG,,,manually,236,,manually,108,,manually,469.57,,SEARA,simple,Frozen Foods,"CHICKEN,LEG,POULTRY,QUARTER",,,,,,,,,,,,,,,,,,chicken-leg-quarter-retail-1-kg,packages,,no,no,yes,,,instock,56.66,,no,,,,,FZCHI0289,56.66,no,,none,0,
5632,SCALLOPS KING 1 KG,,,manually,236,,manually,108,,manually,469.57,,GENERIC,simple,Frozen Foods,"SCALLOPS,SEAFOOD",,,,,,,,,,,,,,,,,,scallops-king-1-kg,packages,,no,no,yes,,,instock,680,,no,,,,,FZFIS0002,680,no,,none,15,
5634,SALMON FILLET SKIN ON 1 KG,,,manually,236,,manually,108,,manually,469.57,,GENERIC,simple,Frozen Foods,"FILLET,SALMON,SEAFOOD",,,,,,,,,,,,,,,,,,salmon-fillet-skin-on-1-kg,packages,,no,no,yes,,,instock,920,,no,,,,,FZFIS0039,920,no,,none,15,
5636,MUSSELS HALF SHELL 1 KG,,,manually,236,,manually,108,,manually,469.57,,TALLY,simple,Frozen Foods,"GREEN,MUSSELS,SEAFOOD,SHELL",,,,,,,,,,,,,,,,,,mussels-half-shell-1-kg,packages,,no,no,yes,,,instock,280,,no,,,,,FZMUS0001,280,no,,none,15,
5638,OCTOPUS BABY 1 KG,,,manually,236,,manually,108,,manually,469.57,,GENERIC,simple,Frozen Foods,"BABY,CLEANED,OCTOPUS,SEAFOOD",,,,,,,,,,,,,,,,,,octopus-baby-1-kg,packages,,no,no,yes,,,instock,165,,no,,,,,FZOCT0002,165,no,,none,15,
