ID,Title,Content,Short Description,Date,Post Type,Permalink,Parent Product ID,Sku,Price,Regular Price,Sale Price,Stock Status,Stock,External Product URL,Total Sales,Attribute Name (pa_packages),Attribute Value (pa_packages),Attribute In Variations (pa_packages),Attribute Is Visible (pa_packages),Attribute Is Taxonomy (pa_packages),Shipping Class,URL,Title,Caption,Description,Alt Text,Featured,URL,Brands,Product Type,Product visibility,Product categories,Product tags,Product Visibility,Status,Slug,Format,Template,Parent Slug,Order,Comment Status,Ping Status,Post Modified Date,Downloadable,Virtual,Purchase Note,Featured,Weight,Length,Width,Height,Sale Price Dates From,Sale Price Dates To,Sold Individually,Manage Stock,Up-Sells,Cross-Sells,Downloadable Files Paths,Downloadable Files Names,Download Limit,Download Expiry,Download Type,Button Text,Backorders,Tax Status,Tax Class,Product Image Gallery,Default Attributes,Product Attributes,Product Version,Variation Description,Wc Rating Count,Wc Review Count,Wc Average Rating,Children,_visibility,_upsell_skus,_crosssell_skus,_file_path,_file_paths,_mahe_price,_mahe_regular_price,_mahe_sale_price,_praslin_price,_praslin_regular_price,_praslin_sale_price,_la-digue_price,_la-digue_regular_price,_la-digue_sale_price,_wcfm_product_views,_wp_old_date,_mahe_price_method,_mahe_sale_price_dates,_mahe_sale_price_dates_from,_mahe_sale_price_dates_to,_praslin_price_method,_praslin_sale_price_dates,_praslin_sale_price_dates_from,_praslin_sale_price_dates_to,_la-digue_price_method,_la-digue_sale_price_dates,_la-digue_sale_price_dates_from,_la-digue_sale_price_dates_to,manually,236,469.57,108,1334,_wp_page_template,onesignal_meta_box_present,onesignal_send_notification,onesignal_modify_title_and_content,onesignal_notification_custom_heading,onesignal_notification_custom_content,rs_page_bg_color,_product_video_gallery,_product_video_code,_product_video_autoplay,_fixed_price_rules,_sale_price_time_start,_sale_price_time_end,_wcfmmp_commission,_et_single_layout,_et_single_thumbnail_hover,_et_product_view_hover,_et_product_view_color,_et_additional_block,_et_sale_counter,_et_product_slider,_et_primary_category,1147,_wp_old_slug,9.57,1560,_is_multi_parent,_wcfm_product_approved_notified,_catalog,disable_add_to_cart,disable_price,_wcfmmp_processing_time,_tiered_price_rules_type,wcfm_policy_product_options,_wcfm_new_product_notified,price1,price2,_has_multi_selling,_wcfm_product_author,25,_heateor_sss_meta,_elementor_edit_mode,_elementor_template_type,_elementor_version,_wp_trash_meta_status,_wp_trash_meta_time
6471,SEEDS CUMIN SUPERCHEF 200 GM,,1 X 1 PACKET,4/1/2021 8:37,product,https://shop.ewdc.in/product/seeds-cumin-superchef-200-gm/,0,DRSED0031,493,500,493,instock,100,,,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/DRSED0031-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/DRSED0031.jpg,DRSED0031|DRSED0031,|,|,|,https://shop.ewdc.in/wp-content/uploads/2021/04/DRSED0031-1.jpg,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"CUMIN, SEEDS",visible,publish,seeds-cumin-superchef-200-gm,,default,0,0,open,closed,4/1/2021 9:26,no,no,,no,,,,,,,no,yes,,,,,-1,-1,,,no,taxable,15,,a:0:{},,5.1.0,,,0,0,,,a:0:{},a:0:{},,,,423,,,243,,,200,,,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,1,,,,,,,,,[],,,,standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6473,SEEDS MUSTARD SUPERCHEF 200 GM,,1 X 1 PACKET,4/1/2021 8:37,product,https://shop.ewdc.in/product/seeds-mustard-superchef-200-gm/,0,DRSED0032,494,500,494,instock,100,,,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/DRSED0032-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/DRSED0032.jpg,DRSED0032|DRSED0032,|,|,|,https://shop.ewdc.in/wp-content/uploads/2021/04/DRSED0032-1.jpg,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"MUSTARD, SEEDS",visible,publish,seeds-mustard-superchef-200-gm,,default,0,0,open,closed,4/1/2021 9:26,no,no,,no,,,,,,,no,yes,,,,,-1,-1,,,no,taxable,15,,a:0:{},,5.1.0,,,0,0,,,a:0:{},a:0:{},,,,424,,,244,,,200,,1,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,1,,,,,,,,,[],,,,standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6475,SEEDS FENNEL SUPERCHEF 200 GM,,1 X 1 PACKET,4/1/2021 8:37,product,https://shop.ewdc.in/product/seeds-fennel-superchef-200-gm/,0,DRSED0033,495,500,495,instock,100,,,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/DRSED0033-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/DRSED0033.jpg,DRSED0033|DRSED0033,|,|,|,https://shop.ewdc.in/wp-content/uploads/2021/04/DRSED0033-1.jpg,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"FENNEL, SEEDS",visible,publish,seeds-fennel-superchef-200-gm,,default,0,0,open,closed,4/1/2021 9:26,no,no,,no,,,,,,,no,yes,,,,,-1,-1,,,no,taxable,15,,a:0:{},,5.1.0,,,0,0,,,a:0:{},a:0:{},,,,425,,,245,,,200,,1,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,1,,,,,,,,,[],,,,standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6477,APRICOT DRIED SUPERCHEF 200 GM,,1 X 1 PACKET,4/1/2021 8:37,product,https://shop.ewdc.in/product/apricot-dried-superchef-200-gm/,0,DRSPC0130,496,500,496,instock,100,,,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/DRSPC0130-1-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/DRSPC0130-2.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/DRSPC0130-1.jpg,DRSPC0130 -1|DRSPC0130 -2|DRSPC0130 -1,||,||,||,https://shop.ewdc.in/wp-content/uploads/2021/04/DRSPC0130-1-1.jpg,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,APRICOT,visible,publish,apricot-dried-superchef-200-gm,,default,0,0,open,closed,4/1/2021 9:26,no,no,,no,,,,,,,no,yes,,,,,-1,-1,,,no,taxable,15,6479,a:0:{},,5.1.0,,,0,0,,,a:0:{},a:0:{},,,,426,,,246,,,200,,1,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,1,,,,,,,,,[],,,,standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6480,WALNUT WITHOUT SHELL SUPERCHEF 1 KG,,1 X 1 PACKET,4/1/2021 8:37,product,https://shop.ewdc.in/product/walnut-w-out-shell-superchef-1-kg/,0,DRWAL0002,497,500,497,instock,100,,,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/DRWAL0002-1-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/DRWAL0002-1.jpg,DRWAL0002 -1|DRWAL0002 -1,|,|,|,https://shop.ewdc.in/wp-content/uploads/2021/04/DRWAL0002-1-1.jpg,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,WALNUT,visible,publish,walnut-w-out-shell-superchef-1-kg,,default,0,0,open,closed,4/1/2021 9:26,no,no,,no,,,,,,,no,yes,,,,,-1,-1,,,no,taxable,15,,a:0:{},,5.1.0,,,0,0,,,a:0:{},a:0:{},,,,427,,,247,,,200,,,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,1,,,,,,,,,[],,,,standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6482,ALMOND POWDER SUPERCHEF 500 GM,,1 X 1 PACKET,4/1/2021 8:37,product,https://shop.ewdc.in/product/almond-powder-superchef-500-gm/,0,DRALM0029,498,500,498,instock,100,,,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/DRALM0029-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/DRALM0029.jpg,DRALM0029|DRALM0029,|,|,|,https://shop.ewdc.in/wp-content/uploads/2021/04/DRALM0029-1.jpg,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,ALMOND,visible,publish,almond-powder-superchef-500-gm,,default,0,0,open,closed,4/1/2021 9:26,no,no,,no,,,,,,,no,yes,,,,,-1,-1,,,no,taxable,15,,a:0:{},,5.1.0,,,0,0,,,a:0:{},a:0:{},,,,428,,,248,,,200,,1,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,1,,,,,,,,,[],,,,standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6484,APRICOT DRY SUPERCHEF 500 GM,,1 X 1 PACKET,4/1/2021 8:37,product,https://shop.ewdc.in/product/apricot-dry-superchef-500-gm/,0,DRAPR0004,499,500,499,instock,100,,,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/DRAPR0004-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/DRAPR0004.jpg,DRAPR0004|DRAPR0004,|,|,|,https://shop.ewdc.in/wp-content/uploads/2021/04/DRAPR0004-1.jpg,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,APRICOT,visible,publish,apricot-dry-superchef-500-gm,,default,0,0,open,closed,4/1/2021 9:26,no,no,,no,,,,,,,no,yes,,,,,-1,-1,,,no,taxable,15,,a:0:{},,5.1.0,,,0,0,,,a:0:{},a:0:{},,,,429,,,249,,,200,,1,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,1,,,,,,,,,[],,,,standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6486,PRUNES PITTED SUPERCHEF 500 GM,,1 X 1 PACKET,4/1/2021 8:37,product,https://shop.ewdc.in/product/prunes-pitted-superchef-500-gm/,0,DRFRU0059,500,500,500,instock,100,,,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/DRFRU0059-1-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/DRFRU0059-2.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/DRFRU0059-1.jpg,DRFRU0059 -1|DRFRU0059 -2|DRFRU0059 -1,||,||,||,https://shop.ewdc.in/wp-content/uploads/2021/04/DRFRU0059-1-1.jpg,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"PITTED, PRUNES",visible,publish,prunes-pitted-superchef-500-gm,,default,0,0,open,closed,4/1/2021 9:26,no,no,,no,,,,,,,no,yes,,,,,-1,-1,,,no,taxable,15,6488,a:0:{},,5.1.0,,,0,0,,,a:0:{},a:0:{},,,,430,,,250,,,200,,1,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,1,,,,,,,,,[],,,,standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6489,RAISIN YELLOW (GOLDEN) SUPERCHEF 500 GM,,1 X 1 PACKET,4/1/2021 8:37,product,https://shop.ewdc.in/product/raisin-yellow-golden-superchef-500-gm/,0,DRFRU0060,501,500,501,instock,100,,,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/DRFRU0060-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/DRFRU0060.jpg,DRFRU0060|DRFRU0060,|,|,|,https://shop.ewdc.in/wp-content/uploads/2021/04/DRFRU0060-1.jpg,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"RAISIN, YELLOW",visible,publish,raisin-yellow-golden-superchef-500-gm,,default,0,0,open,closed,4/1/2021 9:26,no,no,,no,,,,,,,no,yes,,,,,-1,-1,,,no,taxable,0,,a:0:{},,5.1.0,,,0,0,,,a:0:{},a:0:{},,,,431,,,251,,,200,,,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,1,,,,,,,,,[],,,,standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6491,CASHEWNUT WHOLE SUPERCHEF 500 GM,,1 X 1 PACKET,4/1/2021 8:37,product,https://shop.ewdc.in/product/cashewnut-whole-superchef-500-gm/,0,DRNUT0094,502,500,502,instock,100,,,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/DRNUT0094-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/DRNUT0094.jpg,DRNUT0094|DRNUT0094,|,|,|,https://shop.ewdc.in/wp-content/uploads/2021/04/DRNUT0094-1.jpg,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"CASHEWNUT, WHOLE",visible,publish,cashewnut-whole-superchef-500-gm,,default,0,0,open,closed,4/1/2021 9:26,no,no,,no,,,,,,,no,yes,,,,,-1,-1,,,no,taxable,15,,a:0:{},,5.1.0,,,0,0,,,a:0:{},a:0:{},,,,432,,,252,,,200,,,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,1,,,,,,,,,[],,,,standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6493,HAZELNUT SUPERCHEF 500 GM,,1 X 1 PACKET,4/1/2021 8:37,product,https://shop.ewdc.in/product/hazelnut-superchef-500-gm/,0,DRNUT0146,503,500,503,instock,100,,,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/DRNUT0146-1-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/DRNUT0146-2.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/DRNUT0146-1.jpg,DRNUT0146 -1|DRNUT0146 -2|DRNUT0146 -1,||,||,||,https://shop.ewdc.in/wp-content/uploads/2021/04/DRNUT0146-1-1.jpg,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,HAZELNUT,visible,publish,hazelnut-superchef-500-gm,,default,0,0,open,closed,4/1/2021 9:26,no,no,,no,,,,,,,no,yes,,,,,-1,-1,,,no,taxable,15,6495,a:0:{},,5.1.0,,,0,0,,,a:0:{},a:0:{},,,,433,,,253,,,200,,,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,1,,,,,,,,,[],,,,standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6496,PEANUT RAW SUPERCHEF 500 GM,,1 X 1 PACKET,4/1/2021 8:37,product,https://shop.ewdc.in/product/peanut-raw-superchef-500-gm/,0,DRPEA0031,504,500,504,instock,100,,,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/DRPEA0031-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/DRPEA0031.jpg,DRPEA0031|DRPEA0031,|,|,|,https://shop.ewdc.in/wp-content/uploads/2021/04/DRPEA0031-1.jpg,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"PEANUT, RAW",visible,publish,peanut-raw-superchef-500-gm,,default,0,0,open,closed,4/1/2021 9:26,no,no,,no,,,,,,,no,yes,,,,,-1,-1,,,no,taxable,15,,a:0:{},,5.1.0,,,0,0,,,a:0:{},a:0:{},,,,434,,,254,,,200,,,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,1,,,,,,,,,[],,,,standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6498,CHICK PEAS WHITE 9 MM DRIED SUPERCHEF 500 GM,,1 X 1 PACKET,4/1/2021 8:37,product,https://shop.ewdc.in/product/chick-peas-white-9mm-dried-superchef-500-gm/,0,DRPEA0032,505,500,505,instock,100,,,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/DRPEA0032-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/DRPEA0032.jpg,DRPEA0032|DRPEA0032,|,|,|,https://shop.ewdc.in/wp-content/uploads/2021/04/DRPEA0032-1.jpg,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"CHICK, PEAS",visible,publish,chick-peas-white-9mm-dried-superchef-500-gm,,default,0,0,open,closed,4/1/2021 9:26,no,no,,no,,,,,,,no,yes,,,,,-1,-1,,,no,taxable,15,,a:0:{},,5.1.0,,,0,0,,,a:0:{},a:0:{},,,,435,,,255,,,200,,,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,1,,,,,,,,,[],,,,standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6500,PISTACHIO PEELED SUPERCHEF 500 GM,,1 X 1 PACKET,4/1/2021 8:37,product,https://shop.ewdc.in/product/pistachio-peeled-superchef-500-gm/,0,DRPIS0007,506,500,506,instock,100,,,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/DRPIS0007-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/DRPIS0007.jpg,DRPIS0007|DRPIS0007,|,|,|,https://shop.ewdc.in/wp-content/uploads/2021/04/DRPIS0007-1.jpg,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"PEELED, PISTACHIO",visible,publish,pistachio-peeled-superchef-500-gm,,default,0,0,open,closed,4/1/2021 9:26,no,no,,no,,,,,,,no,yes,,,,,-1,-1,,,no,taxable,15,,a:0:{},,5.1.0,,,0,0,,,a:0:{},a:0:{},,,,436,,,256,,,200,,,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,1,,,,,,,,,[],,,,standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6502,RAISIN BLACK SUPERCHEF 500 GM,,1 X 1 PACKET,4/1/2021 8:37,product,https://shop.ewdc.in/product/raisin-black-superchef-500-gm/,0,DRPIS0008,507,500,507,instock,100,,,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/DRPIS0008-1-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/DRPIS0008-2.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/DRPIS0008-1.jpg,DRPIS0008 -1|DRPIS0008 -2|DRPIS0008 -1,||,||,||,https://shop.ewdc.in/wp-content/uploads/2021/04/DRPIS0008-1-1.jpg,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"BLACK, RAISIN",visible,publish,raisin-black-superchef-500-gm,,default,0,0,open,closed,4/1/2021 9:26,no,no,,no,,,,,,,no,yes,,,,,-1,-1,,,no,taxable,0,6504,a:0:{},,5.1.0,,,0,0,,,a:0:{},a:0:{},,,,437,,,257,,,200,,2,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,1,,,,,,,,,[],,,,standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,builder,wp-post,3.0.16,,
6505,ALMOND FLAKES SUPERCHEF 500 GM,,1 X 1 PACKET,4/1/2021 8:37,product,https://shop.ewdc.in/product/almond-flakes-superchef-500-gm/,0,DRSPC0462,508,500,508,instock,100,,,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/DRSPC0462-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/DRSPC0462.jpg,DRSPC0462|DRSPC0462,|,|,|,https://shop.ewdc.in/wp-content/uploads/2021/04/DRSPC0462-1.jpg,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,ALMOND,visible,publish,almond-flakes-superchef-500-gm,,default,0,0,open,closed,4/1/2021 9:26,no,no,,no,,,,,,,no,yes,,,,,-1,-1,,,no,taxable,15,,a:0:{},,5.1.0,,,0,0,,,a:0:{},a:0:{},,,,438,,,258,,,200,,,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,1,,,,,,,,,[],,,,standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6507,ALMOND POWDER SUPERCHEF 500 GM,,1 X 1 PACKET,4/1/2021 8:37,product,https://shop.ewdc.in/product/almond-powder-superchef-500-gm-2/,0,DRSPC0463,509,500,509,instock,100,,,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/DRSPC0463-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/DRSPC0463.jpg,DRSPC0463|DRSPC0463,|,|,|,https://shop.ewdc.in/wp-content/uploads/2021/04/DRSPC0463-1.jpg,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,ALMOND,visible,publish,almond-powder-superchef-500-gm-2,,default,0,0,open,closed,4/1/2021 9:26,no,no,,no,,,,,,,no,yes,,,,,-1,-1,,,no,taxable,15,,a:0:{},,5.1.0,,,0,0,,,a:0:{},a:0:{},,,,439,,,259,,,200,,1,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,1,,,,,,,,,[],,,,standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6509,ALMOND WHOLE SUPERCHEF 500 GM,,1 X 1 PACKET,4/1/2021 8:37,product,https://shop.ewdc.in/product/almond-whole-superchef-500-gm/,0,DRSPC0464,510,500,510,instock,100,,,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/DRSPC0464-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/DRSPC0464.jpg,DRSPC0464|DRSPC0464,|,|,|,https://shop.ewdc.in/wp-content/uploads/2021/04/DRSPC0464-1.jpg,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,ALMOND,visible,publish,almond-whole-superchef-500-gm,,default,0,0,open,closed,4/1/2021 9:26,no,no,,no,,,,,,,no,yes,,,,,-1,-1,,,no,taxable,15,,a:0:{},,5.1.0,,,0,0,,,a:0:{},a:0:{},,,,440,,,260,,,200,,1,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,1,,,,,,,,,[],,,,standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6511,SEED AJWAN SUPERCHEF 500 GM,,1 X 1 PACKET,4/1/2021 8:37,product,https://shop.ewdc.in/product/seed-ajwan-superchef-500-gm/,0,DRSPC0466,511,500,511,instock,100,,,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/DRSPC0466-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/DRSPC0466.jpg,DRSPC0466|DRSPC0466,|,|,|,https://shop.ewdc.in/wp-content/uploads/2021/04/DRSPC0466-1.jpg,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"AJWAN, SEED",visible,publish,seed-ajwan-superchef-500-gm,,default,0,0,open,closed,4/1/2021 9:26,no,no,,no,,,,,,,no,yes,,,,,-1,-1,,,no,taxable,15,,a:0:{},,5.1.0,,,0,0,,,a:0:{},a:0:{},,,,441,,,261,,,200,,,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,1,,,,,,,,,[],,,,standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6513,CLOVES WHOLE SUPERCHEF 500 GM,,1 X 1 PACKET,4/1/2021 8:37,product,https://shop.ewdc.in/product/cloves-whole-superchef-500-gm/,0,DRSPC0467,512,500,512,instock,100,,,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/DRSPC0467-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/DRSPC0467.jpg,DRSPC0467|DRSPC0467,|,|,|,https://shop.ewdc.in/wp-content/uploads/2021/04/DRSPC0467-1.jpg,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"CLOVES, WHOLE",visible,publish,cloves-whole-superchef-500-gm,,default,0,0,open,closed,4/1/2021 9:26,no,no,,no,,,,,,,no,yes,,,,,-1,-1,,,no,taxable,15,,a:0:{},,5.1.0,,,0,0,,,a:0:{},a:0:{},,,,442,,,262,,,200,,2,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,1,,,,,,,,,[],,,,standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6515,CINAMON WHOLE SUPERCHEF 500 GM,,1 X 1 PACKET,4/1/2021 8:38,product,https://shop.ewdc.in/product/cinamon-whole-superchef-500-gm/,0,DRSPC0468,513,500,513,instock,100,,,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/DRSPC0468-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/DRSPC0468.jpg,DRSPC0468|DRSPC0468,|,|,|,https://shop.ewdc.in/wp-content/uploads/2021/04/DRSPC0468-1.jpg,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"CINAMON, WHOLE",visible,publish,cinamon-whole-superchef-500-gm,,default,0,0,open,closed,4/1/2021 9:26,no,no,,no,,,,,,,no,yes,,,,,-1,-1,,,no,taxable,15,,a:0:{},,5.1.0,,,0,0,,,a:0:{},a:0:{},,,,443,,,263,,,200,,1,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,1,,,,,,,,,[],,,,standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6517,SEEDS SESAME BLACK SUPERCHEF 500 GM,,1 X 1 PACKET,4/1/2021 8:38,product,https://shop.ewdc.in/product/seeds-sesame-black-superchef-500-gm/,0,DRSPC0469,514,500,514,instock,100,,,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/DRSPC0469-1-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/DRSPC0469-2.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/DRSPC0469-1.jpg,DRSPC0469 -1|DRSPC0469 -2|DRSPC0469 -1,||,||,||,https://shop.ewdc.in/wp-content/uploads/2021/04/DRSPC0469-1-1.jpg,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"SEEDS, SESAME",visible,publish,seeds-sesame-black-superchef-500-gm,,default,0,0,open,closed,4/1/2021 9:26,no,no,,no,,,,,,,no,yes,,,,,-1,-1,,,no,taxable,15,6519,a:0:{},,5.1.0,,,0,0,,,a:0:{},a:0:{},,,,444,,,264,,,200,,,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,1,,,,,,,,,[],,,,standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
6520,PEPPER BLACK CRUSHED SUPERCHEF 500 GM,,1 X 1 PACKET,4/1/2021 8:38,product,https://shop.ewdc.in/product/pepper-black-crushed-superchef-500-gm/,0,DRSPC0470,515,500,515,instock,100,,,Packages,,no,no,no,,https://shop.ewdc.in/wp-content/uploads/2021/04/DRSPC0470-1-1.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/DRSPC0470-2.jpg|https://shop.ewdc.in/wp-content/uploads/2021/04/DRSPC0470-1.jpg,DRSPC0470 -1|DRSPC0470 -2|DRSPC0470 -1,||,||,||,https://shop.ewdc.in/wp-content/uploads/2021/04/DRSPC0470-1-1.jpg,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"BLACK, PEPPER",visible,publish,pepper-black-crushed-superchef-500-gm,,default,0,0,open,closed,4/1/2021 9:26,no,no,,no,,,,,,,no,yes,,,,,-1,-1,,,no,taxable,15,6522,a:0:{},,5.1.0,,,0,0,,,a:0:{},a:0:{},,,,445,,,265,,,200,,,,manual,default,,,manual,default,,,manual,default,,,,,,,,default,1,,,,,,,,,[],,,,standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
