ID,Title,Content,Excerpt,Date,Post Type,Permalink,_la-digue_price_method,_la-digue_regular_price,_la-digue_sale_price,_mahe_price_method,_mahe_regular_price,_mahe_sale_price,_praslin_price_method,_praslin_regular_price,_praslin_sale_price,Brands,Product Type,Product Visibility,Product categories,Product tags,Status,Attribute Name (color),Attribute Value (color),Attribute In Variations (color),Attribute Is Visible (color),Attribute Is Taxonomy (color),Attribute Position (color),Stock Status,Regular Price,Sale Price,SKU,Manage Stock,Stock,Backorders,Tax Status,Tax Class
5223,HAZELNUT SUPERCHEF 500 GM,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/hazelnut-superchef-500-gm/,manual,196,,manual,195,,manual,196,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,HAZELNUT,publish,color,,no,no,no,,outofstock,195,,DRNUT0146,yes,0,no,taxable,standard
5226,PEANUT RAW SUPERCHEF 500 GM,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/peanut-raw-superchef-500-gm/,manual,41,,manual,40,,manual,41,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"PEANUT, RAW",publish,color,,no,no,no,,instock,40,,DRPEA0031,yes,124.4,no,taxable,standard
5228,CHICK PEAS WHITE 9 MM DRIED SUPERCHEF 500 GM,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/chick-peas-white-9mm-dried-superchef-500-gm/,manual,36,,manual,35,,manual,36,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"CHICK, PEAS",publish,color,,no,no,no,,instock,35,,DRPEA0032,yes,162.6,no,taxable,standard
5230,PISTACHIO PEELED SUPERCHEF 500 GM,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/pistachio-peeled-superchef-500-gm/,manual,286,,manual,285,,manual,286,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"PEELED, PISTACHIO",publish,color,,no,no,no,,outofstock,285,,DRPIS0007,yes,0,no,taxable,standard
5232,RAISIN BLACK SUPERCHEF 500 GM,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/raisin-black-superchef-500-gm/,manual,81,,manual,80,,manual,81,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"BLACK, RAISIN",publish,color,,no,no,no,,instock,80,,DRPIS0008,yes,4,no,taxable,standard
5235,ALMOND FLAKES SUPERCHEF 500 GM,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/almond-flakes-superchef-500-gm/,manual,176,,manual,175,,manual,176,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,ALMOND,publish,color,,no,no,no,,instock,175,,DRSPC0462,yes,10.2,no,taxable,standard
5237,ALMOND POWDER SUPERCHEF 500 GM,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/almond-powder-superchef-500-gm-2/,manual,176,,manual,175,,manual,176,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,ALMOND,publish,color,,no,no,no,,outofstock,175,,DRSPC0463,yes,0,no,taxable,standard
5239,ALMOND WHOLE SUPERCHEF 500 GM,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/almond-whole-superchef-500-gm/,manual,181,,manual,180,,manual,181,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,ALMOND,publish,color,,no,no,no,,instock,180,,DRSPC0464,yes,44.2,no,taxable,standard
5241,SEED AJWAN SUPERCHEF 500 GM,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/seed-ajwan-superchef-500-gm/,manual,66,,manual,65,,manual,66,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"AJWAN, SEED",publish,color,,no,no,no,,outofstock,65,,DRSPC0466,yes,0,no,taxable,standard
5243,CLOVES WHOLE SUPERCHEF 500 GM,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/cloves-whole-superchef-500-gm/,manual,181,,manual,180,,manual,181,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"CLOVES, WHOLE",publish,color,,no,no,no,,instock,180,,DRSPC0467,yes,4,no,taxable,standard
5245,CINAMON WHOLE SUPERCHEF 500 GM,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/cinamon-whole-superchef-500-gm/,manual,101,,manual,100,,manual,101,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"CINAMON, WHOLE",publish,color,,no,no,no,,outofstock,100,,DRSPC0468,yes,0,no,taxable,standard
5247,SEEDS SESAME BLACK SUPERCHEF 500 GM,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/seeds-sesame-black-superchef-500-gm/,manual,96,,manual,95,,manual,96,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"SEEDS, SESAME",publish,color,,no,no,no,,instock,95,,DRSPC0469,yes,16,no,taxable,standard
5250,PEPPER BLACK CRUSHED SUPERCHEF 500 GM,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/pepper-black-crushed-superchef-500-gm/,manual,121,,manual,120,,manual,121,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"BLACK, PEPPER",publish,color,,no,no,no,,instock,120,,DRSPC0470,yes,7.2,no,taxable,standard
5253,BAY LEAVES SUPERCHEF 500 GM,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/bay-leaves-superchef-500-gm/,manual,51,,manual,50,,manual,51,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"BAY, LEAVES",publish,color,,no,no,no,,instock,50,,DRSPC0471,yes,26.6,no,taxable,standard
5255,PEPPER BLACK WHOLE SUPERCHEF 500 GM,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/pepper-black-whole-superchef-500-gm/,manual,123,,manual,108,,manual,123,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"BLACK, PEPPER",publish,color,,no,no,no,,instock,108,,DRSPC0477,yes,104.6,no,taxable,standard
5257,PICKLE MIXED SUPERCHEF 5 KG,,1 X 1 JAR,31-Dec-69,product,https://shop.ewdc.in/product/pickle-mixed-superchef-5-kg/,manual,630,,manual,625,,manual,630,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"MIXED, PICKLE",publish,color,,no,no,no,,instock,625,,DRPKL0028,yes,2.2,no,taxable,standard
5259,DHAL CHANA SUPERCHEF 1 KG,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/dhal-chana-superchef-1-kg/,manual,52,,manual,50,,manual,52,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"CHANA, DHAL",publish,color,,no,no,no,,instock,50,,DRDHA0002,yes,143,no,taxable,standard
5261,DHAL MOONG WHOLE (GREEN) SUPERCHEF 1 KG,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/dhal-moong-wholegreen-superchef-1-kg/,manual,62,,manual,60,,manual,62,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"DHAL, MOONG",publish,color,,no,no,no,,instock,60,,DRDHA0007,yes,144.4,no,taxable,standard
5263,DHAL MOONG YELLOW SUPERCHEF 1 KG,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/dhal-moong-yellow-superchef-1-kg/,manual,69,,manual,68,,manual,69,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"DHAL, MOONG",publish,color,,no,no,no,,instock,68,,DRDHA0017,yes,60.8,no,taxable,standard
5265,CHILLI DRY RED SUPERCHEF 1 KG,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/chilli-dry-red-superchef-1-kg/,manual,154,,manual,150,,manual,154,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"CHILLI, DRY",publish,color,,no,no,no,,instock,150,,DRCHL0001,yes,29,no,taxable,standard
5267,CHILLI CRUSHED SUPERCHEF 1 KG,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/chilli-crushed-superchef-1-kg/,manual,149,,manual,148,,manual,149,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"CHILLI, CRUSHED",publish,color,,no,no,no,,instock,148,,DRCHL0007,yes,26.6,no,taxable,standard
5270,PEPPER BLACK WHOLE SUPERCHEF 1 KG,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/pepper-black-whole-superchef-1-kg/,manual,289,,manual,285,,manual,289,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"BLACK, PEPPER",publish,color,,no,no,no,,outofstock,285,,DRPEP0001,yes,0,no,taxable,standard
5272,MASALA GARAM SUPERCHEF 1 KG,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/masala-garam-superchef-1-kg/,manual,154,,manual,150,,manual,154,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"GARAM, MASALA",publish,color,,no,no,no,,instock,150,,DRSPC0001,yes,1.4,no,taxable,standard
5275,BASIL SUPERCHEF 50 GM,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/basil-superchef-50-gm/,manual,20,,manual,18,,manual,20,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,BASIL,publish,color,,no,no,no,,instock,18,,DRSPC0131,yes,28.2,no,taxable,standard
5277,BAY LEAVES SUPERCHEF 15 GM,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/bay-leaves-superchef-15-gm/,manual,12,,manual,10,,manual,12,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"BAY, LEAVES",publish,color,,no,no,no,,instock,10,,DRSPC0132,yes,32,no,taxable,standard
5279,POWDER PEPPER BLACK SUPERCHEF 100 GM,,1 X 1 PIECE,31-Dec-69,product,https://shop.ewdc.in/product/powder-pepper-black-superchef-100-gm/,manual,21,,manual,20,,manual,21,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"PEPPER, POWDER",publish,color,,no,no,no,,instock,20,,DRSPC0134,yes,19.6,no,taxable,standard
5281,POWDER CHILLI SUPERCHEF 100 GM,,1 X 1 PIECE,31-Dec-69,product,https://shop.ewdc.in/product/powder-chilli-superchef-100-gm/,manual,22,,manual,20,,manual,22,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"CHILLI, POWDER",publish,color,,no,no,no,,instock,20,,DRSPC0138,yes,196.4,no,taxable,standard
5283,CINAMON WHOLE SUPERCHEF 100 GM,,1 X 1 PIECE,31-Dec-69,product,https://shop.ewdc.in/product/cinamon-whole-superchef-100-gm/,manual,30,,manual,28,,manual,30,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"CINAMON, WHOLE",publish,color,,no,no,no,,instock,28,,DRSPC0141,yes,16.4,no,taxable,standard
5285,OREGANO SUPERCHEF 60 GM,,1 X 1 PIECE,31-Dec-69,product,https://shop.ewdc.in/product/oregano-superchef-60-gm/,manual,22,,manual,20,,manual,22,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,OREGANO,publish,color,,no,no,no,,instock,20,,DRSPC0143,yes,44.6,no,taxable,standard
5287,ROSEMARY SUPERCHEF 60 GM,,1 X 1 PIECE,31-Dec-69,product,https://shop.ewdc.in/product/rosemary-superchef-60-gm/,manual,22,,manual,20,,manual,22,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,ROSEMARY,publish,color,,no,no,no,,instock,20,,DRSPC0145,yes,33.4,no,taxable,standard
5289,POWDER GINGER SUPERCHEF 190 GM,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/powder-ginger-superchef-190-gm/,manual,29,,manual,27,,manual,29,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"GINGER, POWDER",publish,color,,no,no,no,,instock,27,,DRSPC0148,yes,44.8,no,taxable,standard
5291,MASALA GARAM SUPERCHEF 100 GM,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/masala-garam-superchef-100-gm/,manual,20,,manual,18,,manual,20,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"GARAM, MASALA",publish,color,,no,no,no,,instock,18,,DRSPC0204,yes,56,no,taxable,standard
5293,MASALA CHICKEN SUPERCHEF 155 GM,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/masala-chicken-superchef-155-gm/,manual,27,,manual,27,,manual,27,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"CHICKEN, MASALA",publish,color,,no,no,no,,instock,27,,DRSPC0432,yes,27.2,no,taxable,standard
5295,MASALA MEAT SUPERCHEF 100 GM,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/masala-meat-superchef-100-gm/,manual,25,,manual,24,,manual,25,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"MASALA, MEAT",publish,color,,no,no,no,,instock,24,,DRSPC0003,yes,18.4,no,taxable,standard
5297,CARDAMOM GREEN SUPERCHEF 500 GM,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/cardamom-green-superchef-500-gm/,manual,701,,manual,700,,manual,701,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"CARDAMOM, GREEN",publish,color,,no,no,no,,instock,700,,DRCAR0011,yes,9.6,no,taxable,standard
5300,CHILLI RED DRY SUPERCHEF 500 GM,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/chilli-red-dry-superchef-500-gm/,manual,65,,manual,64,,manual,65,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"CHILLI, RED",publish,color,,no,no,no,,instock,64,,DRCHL0018,yes,141.4,no,taxable,standard
5302,POWDER CORRIANDER SUPERCHEF 500 GM,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/powder-corriander-superchef-500-gm/,manual,36,,manual,35,,manual,36,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"CORRIANDER, POWDER",publish,color,,no,no,no,,instock,35,,DRPOW0384,yes,69,no,taxable,standard
5304,POWDER CURRY SUPERCHEF 500 GM,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/powder-curry-superchef-500-gm/,manual,60,,manual,59,,manual,60,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"CURRY, POWDER",publish,color,,no,no,no,,instock,59,,DRPOW0385,yes,85.8,no,taxable,standard
5306,POWDER PEPPER BLACK SUPERCHEF 500 GM,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/powder-pepper-black-superchef-500-gm/,manual,76,,manual,75,,manual,76,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"PEPPER, POWDER",publish,color,,no,no,no,,instock,75,,DRPOW0386,yes,40.4,no,taxable,standard
5309,POWDER CUMIN SUPERCHEF 500 GM,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/powder-cumin-superchef-500-gm/,manual,66,,manual,65,,manual,66,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"CUMIN, POWDER",publish,color,,no,no,no,,instock,65,,DRPOW0387,yes,63.2,no,taxable,standard
5311,POWDER COCONUT SUPERCHEF 500 GM,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/powder-coconut-superchef-500-gm/,manual,58,,manual,57,,manual,58,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"COCONUT, POWDER",publish,color,,no,no,no,,instock,57,,DRPOW0388,yes,23.2,no,taxable,standard
5313,POWDER CINAMON SUPERCHEF 500 GM,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/powder-cinamon-superchef-500-gm/,manual,75,,manual,74,,manual,75,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"CINAMON, POWDER",publish,color,,no,no,no,,instock,74,,DRPOW0389,yes,15.6,no,taxable,standard
5315,MASALA GARAM SUPERCHEF 500 GM,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/masala-garam-superchef-500-gm/,manual,81,,manual,80,,manual,81,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"GARAM, MASALA",publish,color,,no,no,no,,instock,80,,DRPOW0390,yes,7.8,no,taxable,standard
5317,SEEDS SESAME WHITE SUPERCHEF 500 GM,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/seeds-sesame-white-superchef-500-gm/,manual,66,,manual,65,,manual,66,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"SEEDS, SESAME",publish,color,,no,no,no,,instock,65,,DRSED0064,yes,14.4,no,taxable,standard
5320,POWDER CHILLI SUPERCHEF 1 KG,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/powder-chilli-superchef-1-kg/,manual,114,,manual,110,,manual,114,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"CHILLI, POWDER",publish,color,,no,no,no,,instock,110,,DRPOW0001,yes,61.4,no,taxable,standard
5323,POWDER CUMMIN SUPERCHEF 1 KG,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/powder-cummin-superchef-1-kg/,manual,139,,manual,135,,manual,139,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"CUMIN, POWDER",publish,color,,no,no,no,,instock,135,,DRPOW0015,yes,1.8,no,taxable,standard
5325,POWDER TURMERIC SUPERCHEF 200 GM,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/powder-turmeric-superchef-200-gm/,manual,22,,manual,22,,manual,22,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"POWDER, TURMERIC",publish,color,,no,no,no,,instock,22,,DRPOW0172,yes,261,no,taxable,standard
5327,POWDER MASALA CHAT SUPERCHEF 100 GM,,1 X 1 PIECE,31-Dec-69,product,https://shop.ewdc.in/product/powder-masala-chat-superchef-100-gm/,manual,23,,manual,22,,manual,23,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"MASALA, POWDER",publish,color,,no,no,no,,outofstock,22,,DRSPC0359,yes,0,no,taxable,standard
5329,POWDER CHILLI KASHMIRI SUPERCHEF 100 GM,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/powder-chilli-kashmiri-superchef-100-gm/,manual,31,,manual,30,,manual,31,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"CHILLI, POWDER",publish,color,,no,no,no,,instock,30,,DRPOW0399,yes,11.8,no,taxable,standard
5331,POWDER PEPPER WHITE SUPERCHEF 100 GM,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/powder-pepper-white-superchef-100-gm/,manual,25,,manual,24,,manual,25,,SUPERCHEF,simple,visible,Grocery &amp; Food Cupboard,"PEPPER, POWDER",publish,color,,no,no,no,,outofstock,24,,DRPOW0272,yes,0,no,taxable,standard
5333,"BIO BAGASSE ROUND PLATE 7"" SUPERTOUCH (1000 PIECE)",,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/bio-bagasse-round-plate-7-supertouch/,manual,983,,manual,965,,manual,983,,SUPERTOUCH,simple,visible,Cleaning &amp; Household,PACKING,publish,color,,no,no,no,,instock,965,,AMBIO0001,yes,1.9,no,taxable,standard
5335,"BIO BAGASSE ROUND PLATE 10"" SUPERTOUCH 500 PIECE",,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/bio-bagasse-round-plate-10-supertouch/,manual,1138,,manual,1120,,manual,1138,,SUPERTOUCH,simple,visible,Cleaning &amp; Household,PACKING,publish,color,,no,no,no,,instock,1120,,AMBIO0003,yes,4.21,no,taxable,standard
5337,CLEAR PET CUPS 8 OZ SUPERTOUCH (1000 PIECE),,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/clear-pet-cups-8-oz-supertouch/,manual,1185,,manual,1170,,manual,1185,,SUPERTOUCH,simple,visible,Cleaning &amp; Household,PACKING,publish,color,,no,no,no,,instock,1170,,AMCUP0063,yes,4.38,no,taxable,standard
5339,TISSUE MAXI ROLL 2 PLY SUPERTOUCH 6 ROLLS,,1 X 1 CARTON,31-Dec-69,product,https://shop.ewdc.in/product/tissue-maxi-roll-2-ply-supertouch/,manual,568,,manual,500,,manual,568,,SUPERTOUCH,simple,visible,Cleaning &amp; Household,PACKING,publish,color,,no,no,no,,instock,500,,AMTIS0003,yes,34.5,no,taxable,standard
5341,CLING FILM SUPERTOUCH 300 X 45 CM 6 ROLLS,,1 X 1 CARTON,31-Dec-69,product,https://shop.ewdc.in/product/cling-film-supertouch-300-x-45-cm/,manual,1115,,manual,1100,,manual,1115,,SUPERTOUCH,simple,visible,Cleaning &amp; Household,"BAGS, GARBAGE, ROLLS",publish,color,,no,no,no,,instock,1100,,AMCLI0001,yes,12.77,no,taxable,standard
5344,MICROWAVE ROUND CONTAINER WITH LID 250 CC SUPERTOUCH 500 PIECE,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/microwave-round-container-with-lid-250-cc-supertouch/,manual,983,,manual,965,,manual,983,,SUPERTOUCH,simple,visible,Cleaning &amp; Household,PACKING,publish,color,,no,no,no,,outofstock,965,,AMMSC1316,yes,0,no,taxable,standard
5346,MICRO CONTAINER RECTANGLE 500 CC WITH LID SUPERTOUCH 500 PIECE,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/micro-container-rectangle-500-cc-with-lid-supertouch/,manual,1615,,manual,1600,,manual,1615,,SUPERTOUCH,simple,visible,Cleaning &amp; Household,PACKING,publish,color,,no,no,no,,instock,1600,,AMMSC1453,yes,1.2,no,taxable,standard
5348,MICRO CONTAINER RECTANGLE 750 CC WITH LID SUPERTOUCH 500 PIECE,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/micro-container-rectangle-750-cc-with-lid-supertouch/,manual,2012,,manual,2000,,manual,2012,,SUPERTOUCH,simple,visible,Cleaning &amp; Household,PACKING,publish,color,,no,no,no,,instock,2000,,AMMSC1454,yes,1.1,no,taxable,standard
5350,MICRO CONTAINER RECTANGLE 1000 CC WITH LID SUPERTOUCH 500 PIECE,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/micro-container-rectangle-1000-cc-with-lid-supertouch/,manual,2212,,manual,2200,,manual,2212,,SUPERTOUCH,simple,visible,Cleaning &amp; Household,PACKING,publish,color,,no,no,no,,instock,2200,,AMMSC1455,yes,1.1,no,taxable,standard
5352,MICRO CONTAINER ROUND 525 CC(20 OZ) SUPERTOUCH 500 PIECE,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/micro-container-round-525-cc20-oz-supertouch/,manual,1125,,manual,1110,,manual,1125,,SUPERTOUCH,simple,visible,Cleaning &amp; Household,PACKING,publish,color,,no,no,no,,instock,1110,,AMMSC1461,yes,2.4,no,taxable,standard
5354,"ALUM CONTAINER RECT WITH LID SUPERTOUCH (23.5""X19""X3.5 CM) 400 PIECE",,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/alum-container-rec-with-lid-supertouch-23-5x19x3-5-cm/,manual,2012,,manual,2000,,manual,2012,,SUPERTOUCH,simple,visible,Cleaning &amp; Household,PACKING,publish,color,,no,no,no,,instock,2000,,AMMSC1312,yes,1.85,no,taxable,standard
5356,CHOCOLATE STICK VALROHNA 48% 1.61 KG,,1 X 1.61 KG,31-Dec-69,product,https://shop.ewdc.in/product/chocolate-stick-valrohna-48-1-61-kg/,manual,813,,manual,813,,manual,813,,VALROHNA,simple,visible,Chocolate &amp; Confectionery,"CHOCOLATE,STICK",publish,color,,no,no,no,,instock,813,,CHCHO0343,yes,15.4,no,taxable,standard
5360,CHOCOLATE ARABESQUE NOIRE 72% (5 KG),,1 X 1 CARTON,31-Dec-69,product,https://shop.ewdc.in/product/chocolate-arabesque-noire-72/,manual,233,,manual,225,,manual,233,,VALROHNA,simple,visible,Chocolate &amp; Confectionery,ARABESQUE,publish,color,,no,no,no,,outofstock,225,,CHCHO0568,yes,0,no,taxable,standard
5362,LAMB MUTTON B/IN 6 WAY CUT WHITE STRIPE 1 KG,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/lamb-mutton-b-in-6-way-cut-white-stripe/,manual,189,,manual,185,,manual,189,,WHITE STRIPE,simple,visible,Frozen Foods,"LAMB, MUTTON",publish,color,,no,no,no,,instock,185,,FZLAM0011,yes,165.53,no,taxable,standard
5364,LAMB CUBES (DICE) BONELESS WHITE STRIPE 1 - 2 KG,,1 - 2 KG [APPROX],31-Dec-69,product,https://shop.ewdc.in/product/lamb-cubes-dice-boneless-white-stripe-1-2-kg/,manual,256,,manual,252,,manual,256,,WHITE STRIPE,simple,visible,Frozen Foods,"CUBES, LAMB",publish,color,,no,no,no,,instock,252,,FZLAM0042,yes,1.15,no,taxable,standard
5366,TOILET CLEANER B1G1 ARO 500 ML,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/toilet-cleaner-b1g1-aro-500-ml/,manual,20,,manual,18,,manual,20,,ARO,simple,visible,Hygiene,"CLEANER, TOILET",publish,color,,no,no,no,,outofstock,18,,AMHYG0169,yes,0,no,taxable,standard
5368,PORK CLASSIC SAUSAGE 6`S DINGLEY DELL 1 KG,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/pork-classic-sausage-6s-dingley-dell/,manual,349,,manual,345,,manual,349,,DINGLEY DELL,simple,visible,Frozen Foods,SAUSAGE,publish,color,,no,no,no,,outofstock,345,,FZPOR0057,yes,0,no,taxable,standard
5370,PORK CUMBERLAND SAUSAGES 6`S DINGLEY DELL 1 KG,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/pork-cumberland-sausages-6s-dingley-dell/,manual,349,,manual,345,,manual,349,,DINGLEY DELL,simple,visible,Frozen Foods,SAUSAGE,publish,color,,no,no,no,,instock,345,,FZPOR0058,yes,5.68,no,taxable,standard
5372,TOILET CLEANER EXCEL PLUS 500 ML,,1 X 1 PACKET,31-Dec-69,product,https://shop.ewdc.in/product/toilet-cleaner-excel-plus-500-ml/,manual,29,,manual,27,,manual,29,,EXCEL,simple,visible,Hygiene,"CLEANER, TOILET",publish,color,,no,no,no,,instock,27,,AMHYG0173,yes,3.4,no,taxable,standard
5374,PERFUME PEBBLE SHINE (F) 100 ML,,1 X 1 PIECE,31-Dec-69,product,https://shop.ewdc.in/product/perfume-pebble-shine-f-100-ml/,manual,164,,manual,162,,manual,164,,MARYAJ,simple,visible,Hygiene,"FEMALE, PERFUME, SPRAY",publish,color,,no,no,no,,instock,162,,AMCRE0294,yes,4.6,no,taxable,standard
5376,DEO UNION MARYAJ 200 ML,,1 X 1 PIECE,31-Dec-69,product,https://shop.ewdc.in/product/deo-union-maryaj-200-ml/,manual,62,,manual,60,,manual,62,,MARYAJ,simple,visible,Hygiene,"DEODORANT, SPRAY",publish,color,,no,no,no,,instock,60,,AMCRE0078,yes,9.6,no,taxable,standard
5378,DEO AFTER DARK (M) MARYAJ 200 ML,,1 X 1 PIECE,31-Dec-69,product,https://shop.ewdc.in/product/deo-after-dark-m-maryaj-200-ml/,manual,62,,manual,60,,manual,62,,MARYAJ,simple,visible,Hygiene,"DEODORANT, MALE, SPRAY",publish,color,,no,no,no,,instock,60,,AMCRE0183,yes,23,no,taxable,standard
5380,PERFUME DYNAMIC MALE 100 ML,,1 X 1 PIECE,31-Dec-69,product,https://shop.ewdc.in/product/perfume-dynamic-male-100-ml/,manual,92,,manual,80,,manual,92,,MARYAJ,simple,visible,Hygiene,"DYNAMIC, PERFUME",publish,color,,no,no,no,,outofstock,80,,AMCRE0246,yes,0,no,taxable,standard
